method,patient_idx,success,latency_sec,real_cvr,kde,effort,dataset,seed,n_diverse_cfs
dice_new,52,True,0.13605008402373642,False,-23.18426884209088,12.298316955566406,uci,3,4.0
growing_spheres_new,56,False,0.009033792070113122,,,,uci,3,
dice_new,56,True,0.1678705409867689,True,-48.09590911300875,35.288883209228516,uci,3,4.0
growing_spheres_new,3,True,0.005103666917420924,True,-10.508953525032034,6.467981321606661,uci,4,
dice_new,3,True,0.13948366593103856,True,-27.566221862084635,17.609439849853516,uci,4,4.0
growing_spheres_new,4,True,0.004064165987074375,True,-15.38768778425344,4.920647069407461,uci,4,
dice_new,4,True,0.13870325009338558,False,-22.724297306940645,9.581392288208008,uci,4,4.0
growing_spheres_new,5,True,0.004816457978449762,True,-9.65070606459754,4.920647069407461,uci,4,
dice_new,5,True,0.13650112494360656,True,-15.012528709779076,14.060388565063477,uci,4,4.0
growing_spheres_new,11,True,0.007036041934043169,True,-11.746576211241951,7.946951535555552,uci,4,
dice_new,11,True,0.1353644160553813,True,-46.98995917634715,23.57760238647461,uci,4,4.0
growing_spheres_new,14,True,0.0027410410111770034,True,-8.508788198393763,2.5061145931539066,uci,4,
dice_new,14,True,0.1315412080148235,True,-14.652236595553907,16.894737243652344,uci,4,4.0
