dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,2,32,REVISE,True,0.015089916996657848,1.0,1.0,9.34367847442627,-7.349917692062771
uci,2,35,DiCE,True,0.004029542033094913,1.0,1.0,6.623307228088379,-10.712373462148364
uci,2,35,FACE,True,0.0032440419890917838,1.0,1.0,4.584739685058594,-7.388811584218539
uci,2,35,GrowingSpheres,False,0.0012927919742651284,,,,
uci,2,35,REVISE,True,0.003845707979053259,1.0,1.0,7.699581146240234,-7.347019067403241
uci,2,38,DiCE,True,0.0032033330062404275,1.0,1.0,6.10204553604126,-8.689347656171487
uci,2,38,FACE,True,0.003250500012654811,1.0,1.0,4.139822959899902,-6.7245271354976115
uci,2,38,GrowingSpheres,True,0.0009146250085905194,1.0,1.0,8.212240400618679,-10.16069701899281
uci,2,38,REVISE,True,0.010958166036289185,1.0,1.0,4.5624260902404785,-7.360446260173144
uci,2,40,DiCE,False,0.01503695803694427,,,,
uci,2,40,FACE,True,0.0032920409576036036,1.0,1.0,8.272948265075684,-6.8116625969209785
uci,2,40,GrowingSpheres,False,0.0013196250074543059,,,,
uci,2,40,REVISE,True,0.0071899169706739485,1.0,1.0,9.867011070251465,-7.346525703078868
uci,2,42,DiCE,True,0.005416500032879412,1.0,1.0,9.976547241210938,-8.46549523684411
uci,2,42,FACE,True,0.0032008750131353736,1.0,1.0,10.104780197143555,-6.7245271354976115
uci,2,42,GrowingSpheres,False,0.0012939170119352639,,,,
uci,2,42,REVISE,True,0.010250292019918561,1.0,1.0,8.483930587768555,-7.351667845883824
uci,2,43,DiCE,False,0.014971166965551674,,,,
uci,2,43,FACE,True,0.0032619580160826445,1.0,1.0,9.019660949707031,-7.457800108757893
uci,2,43,GrowingSpheres,False,0.0012855000095441937,,,,
uci,2,43,REVISE,True,0.004753875022288412,1.0,1.0,9.078911781311035,-7.344096071518535
uci,2,45,DiCE,False,0.014658291998784989,,,,
uci,2,45,FACE,True,0.003349333012010902,1.0,1.0,8.082810401916504,-6.8116625969209785
uci,2,45,GrowingSpheres,False,0.0012808750034309924,,,,
uci,2,45,REVISE,True,0.006522917014081031,1.0,1.0,8.803979873657227,-7.355534324662315
uci,2,49,DiCE,False,0.014152290998026729,,,,
uci,2,49,FACE,True,0.00327091699000448,1.0,1.0,3.411097526550293,-7.388811584218539
uci,2,49,GrowingSpheres,False,0.0013406670186668634,,,,
uci,2,49,REVISE,True,0.01586866599973291,1.0,1.0,7.0304179191589355,-7.313501509087358
