dataset,seed,cell,patient_idx,success,abstain_stage,latency_sec,n_candidates_tried,path_len,decoded_cvr_hop,decoded_cvr_endpoint,kde,effort,terminal_risk
nhanes_real,0,egd_riemannian,236,False,risk_check,0.022964750067330897,20.0,,,,,,
nhanes_real,0,egd_riemannian,238,False,risk_check,0.027002833085134625,20.0,,,,,,
nhanes_real,0,egd_riemannian,239,False,risk_check,0.02293054200708866,20.0,,,,,,
nhanes_real,0,egd_riemannian,241,False,risk_check,0.022967750090174377,20.0,,,,,,
nhanes_real,0,egd_riemannian,242,False,risk_check,0.022657332941889763,20.0,,,,,,
nhanes_real,0,egd_riemannian,245,False,risk_check,0.02339004201348871,20.0,,,,,,
nhanes_real,0,egd_riemannian,246,False,risk_check,0.02374075003899634,20.0,,,,,,
nhanes_real,0,egd_riemannian,247,False,risk_check,0.02309720905032009,20.0,,,,,,
nhanes_real,0,egd_riemannian,249,False,risk_check,0.022614834015257657,20.0,,,,,,
nhanes_real,0,egd_riemannian,250,False,risk_check,0.023127333028241992,20.0,,,,,,
nhanes_real,0,egd_riemannian,254,False,risk_check,0.023083917098119855,20.0,,,,,,
nhanes_real,0,egd_riemannian,255,False,risk_check,0.023238333058543503,20.0,,,,,,
nhanes_real,0,egd_riemannian,256,False,risk_check,0.022402417031116784,20.0,,,,,,
nhanes_real,0,egd_riemannian,257,False,risk_check,0.0231146669248119,20.0,,,,,,
nhanes_real,0,egd_riemannian,264,False,risk_check,0.02336287498474121,20.0,,,,,,
nhanes_real,0,egd_riemannian,265,False,risk_check,0.025327582960017025,20.0,,,,,,
nhanes_real,0,egd_riemannian,267,False,risk_check,0.022956165950745344,20.0,,,,,,
nhanes_real,0,egd_riemannian,270,False,risk_check,0.023889707983471453,20.0,,,,,,
nhanes_real,0,egd_riemannian,273,False,risk_check,0.022812874987721443,20.0,,,,,,
nhanes_real,0,egd_riemannian,278,False,risk_check,0.02275762497447431,20.0,,,,,,
nhanes_real,0,egd_riemannian,281,False,risk_check,0.024163999943993986,20.0,,,,,,
nhanes_real,0,egd_riemannian,282,False,risk_check,0.022318000090308487,20.0,,,,,,
nhanes_real,0,egd_riemannian,286,False,risk_check,0.02296500001102686,20.0,,,,,,
nhanes_real,0,egd_riemannian,291,False,risk_check,0.02315604197792709,20.0,,,,,,
nhanes_real,0,egd_riemannian,292,False,risk_check,0.022102458053268492,20.0,,,,,,
nhanes_real,0,egd_riemannian,293,False,risk_check,0.023995500057935715,20.0,,,,,,
nhanes_real,0,egd_riemannian,296,False,risk_check,0.022812790935859084,20.0,,,,,,
nhanes_real,0,egd_riemannian,297,False,risk_check,0.023705875035375357,20.0,,,,,,
nhanes_real,0,egd_riemannian,298,False,risk_check,0.02310716698411852,20.0,,,,,,
nhanes_real,0,egd_riemannian,300,False,risk_check,0.028793042059987783,20.0,,,,,,
nhanes_real,0,egd_riemannian,303,False,risk_check,0.024999291985295713,20.0,,,,,,
nhanes_real,0,egd_riemannian,304,False,risk_check,0.023520124959759414,20.0,,,,,,
nhanes_real,0,egd_riemannian,306,False,risk_check,0.022703499998897314,20.0,,,,,,
nhanes_real,0,egd_riemannian,308,False,risk_check,0.024584957980550826,20.0,,,,,,
nhanes_real,0,egd_riemannian,312,False,risk_check,0.02656725002452731,20.0,,,,,,
nhanes_real,0,egd_riemannian,313,False,risk_check,0.0227429160149768,20.0,,,,,,
nhanes_real,0,egd_riemannian,314,False,risk_check,0.02270995790604502,20.0,,,,,,
nhanes_real,0,egd_riemannian,316,False,risk_check,0.0228442499646917,20.0,,,,,,
nhanes_real,0,egd_riemannian,317,False,risk_check,0.02502900001127273,20.0,,,,,,
nhanes_real,0,egd_riemannian,318,False,risk_check,0.023171290988102555,20.0,,,,,,
nhanes_real,0,egd_riemannian,320,False,risk_check,0.023669834015890956,20.0,,,,,,
nhanes_real,0,egd_riemannian,323,False,risk_check,0.022911000065505505,20.0,,,,,,
nhanes_real,0,egd_riemannian,325,False,risk_check,0.023023667046800256,20.0,,,,,,
