patient_idx,success,path_len,path,dijkstra_cost,cvr_events_original,decoded_cvr_hop,decoded_cvr_endpoint,decoded_violation_categories,kde,effort,latency_sec,dataset,seed,metric,constraints,lambda,cell
107,True,1.0,"[3631, 2525]",2.3859333992004395,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.008328608406364,6.526791095733643,0.012276708032004535,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
109,True,1.0,"[3631, 918]",101.90812289714813,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.352680522088566,3.153090476989746,0.013143333024345338,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
113,True,1.0,"[3631, 989]",201.52630472183228,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.096076142821396,3.776151418685913,0.012454417010303587,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
115,True,1.0,"[3631, 1069]",100.85384249687195,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.23244780233267,2.7735774517059326,0.012093958037439734,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
118,True,1.0,"[3631, 3617]",2.288158893585205,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.726906010483067,6.6901726722717285,0.01237166702048853,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
120,True,1.0,"[3631, 3098]",101.42736661434174,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.545421140752483,3.177529811859131,0.012366832990664989,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
122,True,1.0,"[3631, 3118]",101.3416885137558,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.195399196855661,2.662459373474121,0.01206587499473244,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
123,True,1.0,"[3631, 2143]",101.18541049957275,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.36753114714258,3.7757937908172607,0.012777167023159564,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
124,True,1.0,"[3631, 2542]",0.8198539018630981,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.200633282653213,2.2990472316741943,0.012015207961667329,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
126,True,1.0,"[3631, 1808]",101.1660748720169,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.2495398262020965,2.3000192642211914,0.011680707975756377,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
127,True,1.0,"[3631, 483]",1.864062786102295,0.0,True,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": false}",-8.116639622062452,7.8867902755737305,0.012496165989432484,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
129,True,1.0,"[3631, 1466]",0.7326404452323914,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.34576334571853,2.3545382022857666,0.012509416963439435,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
132,True,1.0,"[3631, 1808]",100.74778306484222,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.083404630410987,1.5020010471343994,0.012864167045336217,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
133,True,1.0,"[3631, 2283]",0.932802140712738,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.101939945791779,3.432891845703125,0.012213417037855834,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
134,True,1.0,"[3631, 1609]",1.7855429649353027,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.527649233586133,4.783653259277344,0.012784082966390997,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
139,True,1.0,"[3631, 2236]",100.8081864118576,1.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.605369823525985,3.3861989974975586,0.012588624958880246,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
140,True,1.0,"[3631, 3118]",3.2705767154693604,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.325096460251613,9.592681884765625,0.012347000010777265,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
143,True,1.0,"[3631, 3118]",2.3905811309814453,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.036109454885315,7.082483291625977,0.012394165969453752,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
144,True,1.0,"[3631, 1542]",100.75642997026443,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.251869110691617,2.5651793479919434,0.01241316698724404,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
145,True,1.0,"[3631, 2525]",101.2074863910675,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.616190680481171,3.3925235271453857,0.012112584023270756,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
147,True,1.0,"[3631, 1258]",101.18518853187561,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.590656962323944,2.4342591762542725,0.01268179202452302,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
149,True,1.0,"[3631, 2283]",102.06434893608093,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.596145899498569,2.7499876022338867,0.012299666996113956,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
150,True,1.0,"[3631, 2542]",2.8779165744781494,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.699580195941874,8.370000839233398,0.012788499996531755,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
155,True,1.0,"[3631, 1609]",100.4699599146843,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.614538750245708,1.1517319679260254,0.012771792011335492,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
156,True,1.0,"[3631, 3380]",1.4166758060455322,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.559672533411666,5.802037239074707,0.013073999958578497,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
158,True,1.0,"[3631, 2272]",0.6334677338600159,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.368103508659033,2.9164023399353027,0.012591582955792546,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
160,True,1.0,"[3631, 3118]",1.734556794166565,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.008893456928723,4.6380934715271,0.012367042014375329,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
162,True,1.0,"[3631, 3617]",102.06942486763,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.575910791503665,3.691124200820923,0.0129370839567855,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
163,True,1.0,"[3631, 163]",0.8936854600906372,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.327668411896939,3.11757755279541,0.012667624978348613,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
164,True,1.0,"[3631, 2236]",100.6340000629425,1.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.612103780603674,2.302107334136963,0.012651041965000331,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
166,True,1.0,"[3631, 1451]",101.85557973384857,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.985966690641257,4.280815124511719,0.012262457981705666,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
167,True,1.0,"[3631, 2610]",101.76533508300781,1.0,True,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": false}",-7.1424408354894915,7.061187744140625,0.012270915962290019,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
168,True,1.0,"[3631, 458]",101.64272177219391,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.941769775143081,3.5301296710968018,0.014684874971862882,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
171,True,1.0,"[3631, 2525]",2.030463695526123,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.843946261902827,5.977436542510986,0.012934708036482334,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
173,True,1.0,"[3631, 2014]",0.7159506678581238,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.167490135336484,2.901655912399292,0.012077332998160273,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
174,True,1.0,"[3631, 1340]",1.0589698553085327,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.399333554749054,2.5946590900421143,0.01359166600741446,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
179,True,1.0,"[3631, 3617]",101.75358414649963,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.4453870775188795,3.2448878288269043,0.012880166003014892,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
180,True,1.0,"[3631, 1258]",201.24334847927094,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.618278721250114,1.9609757661819458,0.012721457984298468,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
187,True,1.0,"[3631, 1006]",203.603666305542,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.071770525886855,5.845427989959717,0.011899041011929512,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
188,True,1.0,"[3631, 2606]",100.95736938714981,1.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.897191622086286,3.479745864868164,0.011991042003501207,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
189,True,1.0,"[3631, 3617]",1.3510805368423462,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.19253629285819,4.2157368659973145,0.012647417024709284,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
191,True,1.0,"[3631, 288]",101.32554304599762,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.520144302213114,2.5753960609436035,0.011916666990146041,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
194,True,1.0,"[3631, 3103]",101.6912933588028,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.6612508396812355,4.167709827423096,0.012667999952100217,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
195,True,1.0,"[3631, 3617]",201.25354647636414,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.268472173725166,2.5226690769195557,0.012452750001102686,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
196,True,1.0,"[3631, 2070]",0.6088742613792419,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.52713161450935,1.9448649883270264,0.012500917015131563,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
197,True,1.0,"[3631, 128]",101.67248272895813,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.730891540887731,3.620021343231201,0.012032333004754037,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
198,True,1.0,"[3631, 2525]",2.544590711593628,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.226496370251582,6.098327159881592,0.01221162499859929,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
199,True,1.0,"[3631, 3118]",101.25567770004272,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.112142387201356,3.466063976287842,0.012804624973796308,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
200,True,1.0,"[3631, 1609]",101.54174518585205,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.530604301651499,3.6059410572052,0.012489916000049561,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
201,True,1.0,"[3631, 2313]",101.84202516078949,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.863482771296889,3.3379759788513184,0.012616416963282973,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
204,True,1.0,"[3631, 3617]",201.50674653053284,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.296619756704761,2.6518402099609375,0.012533583038020879,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
208,True,1.0,"[3631, 831]",1.4881395101547241,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.293674265812575,4.108346939086914,0.013163166993763298,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
212,True,1.0,"[3631, 1069]",101.36952137947083,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.495904961217199,1.8326526880264282,0.01268754102056846,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
214,True,1.0,"[3631, 1300]",201.4413903951645,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.390169046365179,4.4212446212768555,0.012937124993186444,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
215,True,1.0,"[3631, 3387]",101.07304549217224,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.439561395527126,3.202695608139038,0.011788457981310785,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
218,True,1.0,"[3631, 3118]",1.5977914333343506,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.988680492754794,4.770246982574463,0.012648999982047826,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
219,True,1.0,"[3631, 3118]",4.139991760253906,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.135995760399178,14.124231338500977,0.01247337501263246,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
220,True,1.0,"[3631, 2542]",3.2928802967071533,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.125689607284478,9.265419960021973,0.012153083982411772,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
223,True,1.0,"[3631, 163]",3.2110581398010254,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.726478365778852,10.142778396606445,0.012526082980912179,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
224,True,1.0,"[3631, 831]",100.43221893906593,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.392691087390579,1.0502309799194336,0.012964082998223603,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
226,True,1.0,"[3631, 313]",100.5799959897995,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.338289768284216,1.5005817413330078,0.012469250010326505,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
229,True,1.0,"[3631, 1225]",201.57500207424164,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.355321617353118,4.810521602630615,0.012319416971877217,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
234,True,1.0,"[3631, 2927]",201.79860270023346,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.876785984606625,5.2561469078063965,0.012835458968766034,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
235,True,1.0,"[3631, 811]",101.03244590759277,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.4778172514245655,1.6780567169189453,0.012531666026916355,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
236,True,1.0,"[3631, 2764]",101.37779593467712,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.2582406049743495,1.5672932863235474,0.013689916988369077,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
238,True,1.0,"[3631, 1173]",101.73937022686005,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.059288514173467,4.531647205352783,0.012811833003070205,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
239,True,1.0,"[3631, 2610]",0.8910271525382996,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.257185712203642,2.4967691898345947,0.013115665991790593,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
241,True,1.0,"[3631, 1609]",1.8837227821350098,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.63724484906919,4.789871692657471,0.012531583022791892,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
242,True,1.0,"[3631, 1225]",101.2432234287262,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.141003166692597,3.0141048431396484,0.012162250000983477,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
245,True,1.0,"[3631, 128]",100.77041256427765,1.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.161074434397737,2.353666305541992,0.01251241599675268,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
246,True,1.0,"[3631, 2542]",2.221773862838745,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.464776145701762,7.157172203063965,0.015301625011488795,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
247,True,1.0,"[3631, 2565]",102.07656455039978,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.187399393879625,7.813106536865234,0.014340958034154028,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
249,True,1.0,"[3631, 2927]",101.47791039943695,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.782857633165617,3.469742774963379,0.022986625030171126,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
250,True,1.0,"[3631, 1609]",101.25677680969238,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.651546844303745,2.8648715019226074,0.016976292012259364,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
254,True,1.0,"[3631, 381]",100.47036603093147,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.322422302575463,1.4940695762634277,0.014326417003758252,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
255,True,1.0,"[3631, 288]",101.49515128135681,1.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": false}",-6.366664315685165,4.949141025543213,0.014886624994687736,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
256,True,1.0,"[3631, 3098]",101.94769096374512,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.8269811781705325,4.06315803527832,0.013864666980225593,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
257,True,1.0,"[3631, 2525]",100.9665487408638,1.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.621460718847433,2.946382999420166,0.017310666968114674,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
264,True,1.0,"[3631, 2764]",100.84212011098862,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.133750520890156,1.4254714250564575,0.020158624975010753,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
265,True,1.0,"[3631, 826]",2.6115260124206543,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-8.345286874940296,12.767387390136719,0.013562291976995766,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
267,True,1.0,"[3631, 2542]",100.71023917198181,0.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.240185831254564,2.1877617835998535,0.018109375028871,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
270,True,1.0,"[3631, 179]",1.2434498071670532,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.141847174998835,5.475462913513184,0.014680000022053719,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
273,True,1.0,"[3631, 2525]",101.42626571655273,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.624823352189015,3.414778470993042,0.013401291973423213,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
278,True,1.0,"[3631, 3617]",102.15702176094055,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.739760628762933,4.125153541564941,0.019162791955750436,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
281,True,1.0,"[3631, 3118]",3.8193442821502686,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.801677262267502,10.061717987060547,0.012860707996878773,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
282,True,1.0,"[3631, 2979]",201.4146145582199,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.446251913928794,3.410688638687134,0.018479041988030076,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
286,True,1.0,"[3631, 2542]",1.906741738319397,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.338701948849172,5.269471168518066,0.013453125022351742,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
291,True,1.0,"[3631, 2764]",101.12517464160919,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.232751977200523,2.4986612796783447,0.012581040966324508,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
292,True,1.0,"[3631, 2514]",201.73110735416412,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.372335892192545,5.655428886413574,0.014890916005242616,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
293,True,1.0,"[3631, 2707]",1.3924835920333862,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.836122684607989,4.577798366546631,0.014344082970637828,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
296,True,1.0,"[3631, 3207]",103.1007239818573,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.5379822924483255,4.6536102294921875,0.01312829100061208,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
297,True,1.0,"[3631, 2256]",101.1186853647232,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.3171544226378575,2.086998224258423,0.01864291704259813,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
298,True,1.0,"[3631, 2252]",1.2982755899429321,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.773653010875558,4.695284843444824,0.01328404201194644,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
300,True,1.0,"[3631, 3207]",102.79803991317749,1.0,True,True,"{""immutable"": true, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-6.579614989234197,5.154229640960693,0.012895791966002434,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
303,True,1.0,"[3631, 852]",3.5232579708099365,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-9.632556408823774,11.223713874816895,0.01547270902665332,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
304,True,1.0,"[3631, 1542]",101.63970685005188,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.378473984973299,2.559375286102295,0.012460124969948083,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
306,True,1.0,"[3631, 1542]",100.39692083001137,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-6.2776537328654864,0.8013063669204712,0.013077541952952743,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
308,True,1.0,"[3631, 2283]",1.8677310943603516,0.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.704018376166746,7.970860481262207,0.013029083027504385,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
312,True,1.0,"[3631, 989]",200.696593105793,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": true}",-7.148478789793414,2.38238263130188,0.013064042024780065,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
313,True,1.0,"[3631, 877]",0.987030029296875,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-6.87938212750258,3.374269962310791,0.012716791999991983,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
314,True,1.0,"[3631, 2305]",100.59884363412857,1.0,True,True,"{""immutable"": true, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-6.111560317932051,1.7507351636886597,0.01295725000090897,nhanes_real,0,euclidean,soft,100.0,euclidean_soft_lam100.0
