patient_idx,success,path_len,path,dijkstra_cost,cvr_events_original,decoded_cvr_hop,decoded_cvr_endpoint,decoded_violation_categories,kde,effort,latency_sec,dataset,seed,metric,constraints,lambda,cell
9,True,1.0,"[237, 194]",101.33669579029083,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.701115376775292,1.8476622104644775,0.002034375036600977,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
11,True,1.0,"[237, 19]",101.390127658844,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.898047124355345,1.7428693771362305,0.0021172919659875333,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
14,True,1.0,"[237, 70]",0.2576873004436493,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.608697822656296,0.3424997627735138,0.002014208002947271,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
16,True,1.0,"[237, 5]",100.12482179701328,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.274117159361591,0.20718899369239807,0.0021279160282574594,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
20,True,1.0,"[237, 28]",100.08252021670341,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.489508006538868,0.11419540643692017,0.0020684159826487303,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
24,True,1.0,"[237, 56]",0.12170090526342392,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.7820534164934045,0.09594172239303589,0.002071291033644229,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
28,True,1.0,"[237, 19]",200.19147577881813,1.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.621190292676918,0.2018737941980362,0.0020532080088742077,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
30,True,1.0,"[237, 19]",0.03557904437184334,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.653480745801561,0.029338082298636436,0.002195750013925135,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
32,True,1.0,"[237, 29]",104.29265356063843,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.698266251390608,7.047532081604004,0.0022379590081982315,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
34,True,1.0,"[237, 71]",0.827365517616272,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.564463995210781,1.3477435111999512,0.002140292024705559,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
38,True,1.0,"[237, 70]",0.2571849226951599,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.623748232651146,0.2164475917816162,0.002155124966520816,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
39,True,1.0,"[237, 5]",0.5597407817840576,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.224848126735944,1.2225826978683472,0.0020842920057475567,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
44,True,1.0,"[237, 5]",0.020101936534047127,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.289108364824157,0.016981080174446106,0.002096458978485316,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
45,True,1.0,"[237, 176]",102.32091331481934,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.34328306955687,4.69436502456665,0.00198433396872133,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
50,True,1.0,"[237, 56]",200.12500342726707,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.795295151247658,0.05410711467266083,0.0020133749931119382,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
52,True,1.0,"[237, 70]",100.59468042850494,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.739095284626387,0.7872010469436646,0.001991375000216067,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
53,True,1.0,"[237, 145]",0.22936739027500153,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.356295115678691,0.10214955359697342,0.0019954160088673234,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
55,True,1.0,"[237, 54]",100.12117862701416,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.92717183675212,0.08562057465314865,0.0021048749913461506,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
57,True,1.0,"[237, 19]",100.94808322191238,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.79571039752037,1.2333449125289917,0.0021071249502711,uci,0,euclidean,soft,100.0,euclidean_soft_lam100.0
0,True,1.0,"[237, 155]",0.11124039441347122,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.1556257627642434,0.09941496700048447,0.002113958995323628,uci,0,euclidean,none,,euclidean_none
1,True,1.0,"[237, 166]",0.08694373071193695,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.858420747742894,0.029630767181515694,0.002087750006467104,uci,0,euclidean,none,,euclidean_none
4,True,1.0,"[237, 36]",0.047757044434547424,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.621820830963184,0.044663067907094955,0.0020553329959511757,uci,0,euclidean,none,,euclidean_none
6,True,1.0,"[237, 112]",0.13206778466701508,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.507139246884288,0.21899813413619995,0.002030541014391929,uci,0,euclidean,none,,euclidean_none
7,True,1.0,"[237, 45]",0.05265922471880913,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.211055784764444,0.06874364614486694,0.0021617920137941837,uci,0,euclidean,none,,euclidean_none
8,True,1.0,"[237, 91]",0.16328543424606323,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.555488957002121,0.06016281992197037,0.002050541981589049,uci,0,euclidean,none,,euclidean_none
9,True,1.0,"[237, 54]",0.09388919174671173,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.9426437849115334,0.023349765688180923,0.0020890829619020224,uci,0,euclidean,none,,euclidean_none
11,True,1.0,"[237, 54]",0.4753776788711548,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.04538679393102,0.49142923951148987,0.002028374990914017,uci,0,euclidean,none,,euclidean_none
14,True,1.0,"[237, 91]",0.10550840198993683,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.563749886298467,0.0390455424785614,0.002072666015010327,uci,0,euclidean,none,,euclidean_none
16,True,1.0,"[237, 163]",0.10591491311788559,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.260607117479753,0.03850001096725464,0.002067082969006151,uci,0,euclidean,none,,euclidean_none
20,True,1.0,"[237, 112]",0.03459208458662033,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.49253809166722,0.06884875893592834,0.0020455410121940076,uci,0,euclidean,none,,euclidean_none
24,True,1.0,"[237, 56]",0.12170090526342392,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.7820534164934045,0.09594172239303589,0.0020621250150725245,uci,0,euclidean,none,,euclidean_none
28,True,1.0,"[237, 36]",0.09569721668958664,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.609115874737613,0.11017664521932602,0.0020372499711811543,uci,0,euclidean,none,,euclidean_none
30,True,1.0,"[237, 19]",0.03557904437184334,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.653480745801561,0.029338082298636436,0.0019941659993492067,uci,0,euclidean,none,,euclidean_none
32,True,1.0,"[237, 54]",0.3882266879081726,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.026227507025611,0.4614776372909546,0.0019336669938638806,uci,0,euclidean,none,,euclidean_none
34,True,1.0,"[237, 58]",0.09847913682460785,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.39958965102765,0.026972264051437378,0.0019482499919831753,uci,0,euclidean,none,,euclidean_none
38,True,1.0,"[237, 36]",0.18803589046001434,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.608948502116798,0.09779855608940125,0.0019928329857066274,uci,0,euclidean,none,,euclidean_none
39,True,1.0,"[237, 1]",0.11074848473072052,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.157201604144163,0.10446114838123322,0.0020743339555338025,uci,0,euclidean,none,,euclidean_none
44,True,1.0,"[237, 5]",0.020101936534047127,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.289108364824157,0.016981080174446106,0.0020917499787174165,uci,0,euclidean,none,,euclidean_none
45,True,1.0,"[237, 149]",0.0525863841176033,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.448019507234985,0.02198074385523796,0.0020273340051062405,uci,0,euclidean,none,,euclidean_none
50,True,1.0,"[237, 56]",0.12500342726707458,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.795295151247658,0.05410711467266083,0.002081374987028539,uci,0,euclidean,none,,euclidean_none
52,True,1.0,"[237, 39]",0.08941604197025299,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.829152995185841,0.035732924938201904,0.0020164159941487014,uci,0,euclidean,none,,euclidean_none
53,True,1.0,"[237, 67]",0.15336109697818756,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.3506684140138505,0.12664997577667236,0.0020931659964844584,uci,0,euclidean,none,,euclidean_none
55,True,1.0,"[237, 54]",0.12117862701416016,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.92717183675212,0.08562057465314865,0.002205583034083247,uci,0,euclidean,none,,euclidean_none
57,True,1.0,"[237, 54]",0.09593912959098816,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.943050067096045,0.02141364850103855,0.0022674170322716236,uci,0,euclidean,none,,euclidean_none
6,True,2.0,"[237, 196, 124]",0.37739281356334686,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.774176241449648,0.5428351163864136,0.002135584014467895,uci,1,riemannian,hard,,riemannian_hard
10,True,1.0,"[237, 111]",0.08594808727502823,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.841044347704685,0.10339290648698807,0.0020059579983353615,uci,1,riemannian,hard,,riemannian_hard
15,True,1.0,"[237, 41]",0.013258066028356552,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.775797099536401,0.03762295842170715,0.0020402089576236904,uci,1,riemannian,hard,,riemannian_hard
16,False,,,,,,,,,,0.0021617909660562873,uci,1,riemannian,hard,,riemannian_hard
19,True,1.0,"[237, 83]",0.06420738250017166,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.721636710880725,0.10846032947301865,0.0019787499913945794,uci,1,riemannian,hard,,riemannian_hard
21,True,1.0,"[237, 81]",0.19131478667259216,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.803284543700015,0.31536197662353516,0.001981375040486455,uci,1,riemannian,hard,,riemannian_hard
22,True,1.0,"[237, 141]",0.03258493170142174,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.738403191930848,0.13140518963336945,0.0019544170354492962,uci,1,riemannian,hard,,riemannian_hard
26,True,1.0,"[237, 70]",0.05082455277442932,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.7452139197933345,0.10453223437070847,0.0019408329972065985,uci,1,riemannian,hard,,riemannian_hard
29,True,1.0,"[237, 41]",0.0569114163517952,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.773284897079207,0.06608366966247559,0.0019679589895531535,uci,1,riemannian,hard,,riemannian_hard
32,False,,,,,,,,,,0.0019520409987308085,uci,1,riemannian,hard,,riemannian_hard
33,True,1.0,"[237, 217]",0.03613422065973282,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.370054877229261,0.09383560717105865,0.0021412090281955898,uci,1,riemannian,hard,,riemannian_hard
39,True,1.0,"[237, 193]",0.05944649502635002,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.7614088611670615,0.0750051736831665,0.0019998750067315996,uci,1,riemannian,hard,,riemannian_hard
40,True,1.0,"[237, 41]",0.052940014749765396,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.773599096652607,0.05248437076807022,0.0019785410258919,uci,1,riemannian,hard,,riemannian_hard
42,False,,,,,,,,,,0.0019209589809179306,uci,1,riemannian,hard,,riemannian_hard
45,True,1.0,"[237, 111]",0.1921728253364563,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.827098512122116,0.26157045364379883,0.0019891669508069754,uci,1,riemannian,hard,,riemannian_hard
52,False,,,,,,,,,,0.001988000003620982,uci,1,riemannian,hard,,riemannian_hard
54,False,,,,,,,,,,0.001958583015948534,uci,1,riemannian,hard,,riemannian_hard
55,True,1.0,"[237, 111]",0.06162158027291298,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.847811479443024,0.11266696453094482,0.002048957976512611,uci,1,riemannian,hard,,riemannian_hard
56,True,1.0,"[237, 41]",0.172310009598732,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.7714139741431465,0.19548271596431732,0.0019879169994965196,uci,1,riemannian,hard,,riemannian_hard
59,True,1.0,"[237, 172]",0.023592457175254822,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.699311484638848,0.1075117290019989,0.001959167013410479,uci,1,riemannian,hard,,riemannian_hard
6,True,1.0,"[237, 162]",0.33395009413361554,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.763886844477263,0.07997672259807587,0.002031541953328997,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
10,True,1.0,"[237, 111]",0.08594808727502823,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.841044347704685,0.10339290648698807,0.0020539580145850778,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
15,True,1.0,"[237, 41]",0.11325806602835656,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.775797099536401,0.03762295842170715,0.002027292037382722,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
16,True,1.0,"[237, 214]",0.6997006058692932,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.100031072181796,0.728489100933075,0.0020283330231904984,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
19,True,1.0,"[237, 83]",0.06420738250017166,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.721636710880725,0.10846032947301865,0.002008416980970651,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
21,True,1.0,"[237, 147]",0.13830795735120774,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.7809502297049775,0.08544652909040451,0.002063249994534999,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
22,True,1.0,"[237, 141]",0.03258493170142174,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.738403191930848,0.13140518963336945,0.001989583019167185,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
26,True,1.0,"[237, 70]",0.05082455277442932,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.7452139197933345,0.10453223437070847,0.002036791993305087,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
29,True,1.0,"[237, 41]",0.1569114163517952,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.773284897079207,0.06608366966247559,0.002038042002823204,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
32,True,1.0,"[237, 147]",0.22972205877304078,1.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.774468693906465,0.17472925782203674,0.003318667004350573,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
33,True,1.0,"[237, 217]",0.03613422065973282,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.370054877229261,0.09383560717105865,0.0020197920384816825,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
39,True,1.0,"[237, 193]",0.05944649502635002,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.7614088611670615,0.0750051736831665,0.0020522080012597144,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
40,True,1.0,"[237, 41]",0.1529400147497654,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.773599096652607,0.05248437076807022,0.0020497909863479435,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
42,True,1.0,"[237, 214]",0.14053528234362603,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.899372206841804,0.06948144733905792,0.002038833044935018,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
45,True,1.0,"[237, 111]",0.1921728253364563,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.827098512122116,0.26157045364379883,0.0019949169945903122,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
52,True,1.0,"[237, 28]",0.2617143660783768,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.962173194405479,0.10140113532543182,0.0020772090065293014,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
54,True,1.0,"[237, 28]",0.34807309210300447,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.042477568838077,0.18629764020442963,0.002164167002774775,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
55,True,1.0,"[237, 111]",0.16162158027291298,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.847811479443024,0.11266696453094482,0.0019540420034900308,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
56,True,1.0,"[237, 208]",0.12196852117776871,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.76758653787223,0.071975477039814,0.002224083000328392,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
59,True,1.0,"[237, 172]",0.023592457175254822,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.699311484638848,0.1075117290019989,0.001988167001400143,uci,1,riemannian,soft,0.1,riemannian_soft_lam0.1
6,True,1.0,"[237, 124]",0.39625048637390137,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.775601105328793,0.5428351163864136,0.0020468749571591616,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
10,True,1.0,"[237, 111]",0.08594808727502823,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.841044347704685,0.10339290648698807,0.00200749997748062,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
15,True,1.0,"[237, 32]",0.44017156958580017,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.827952390804091,0.7209698557853699,0.0022222920088097453,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
16,True,1.0,"[237, 147]",1.8748202919960022,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.046235567848111,1.3034485578536987,0.0020405830000527203,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
19,True,1.0,"[237, 83]",0.06420738250017166,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.721636710880725,0.10846032947301865,0.001996499951928854,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
21,True,1.0,"[237, 214]",0.34596145153045654,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.834745734038661,0.5188620090484619,0.0020660419831983745,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
22,True,1.0,"[237, 141]",0.03258493170142174,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.738403191930848,0.13140518963336945,0.002034375036600977,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
26,True,1.0,"[237, 70]",0.05082455277442932,0.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.7452139197933345,0.10453223437070847,0.002026333997491747,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
29,True,1.0,"[237, 111]",0.4535743296146393,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.813784500278246,0.6220930218696594,0.002008874958846718,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
32,True,1.0,"[237, 147]",1.1297220587730408,1.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.774468693906465,0.17472925782203674,0.002027040987741202,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
33,True,1.0,"[237, 217]",0.03613422065973282,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.370054877229261,0.09383560717105865,0.0032254160032607615,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
39,True,1.0,"[237, 193]",0.05944649502635002,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.7614088611670615,0.0750051736831665,0.002503791998606175,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
40,True,1.0,"[237, 41]",1.0529400147497654,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.773599096652607,0.05248437076807022,0.0020899170194752514,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
42,True,1.0,"[237, 214]",1.040535282343626,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.899372206841804,0.06948144733905792,0.001959208049811423,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
45,True,1.0,"[237, 111]",0.1921728253364563,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.827098512122116,0.26157045364379883,0.0022005420178174973,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
52,True,1.0,"[237, 28]",2.0617143660783768,1.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.962173194405479,0.10140113532543182,0.002109625027514994,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
54,True,1.0,"[237, 32]",1.29339000582695,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-7.995482712775253,0.41441890597343445,0.0021172499982640147,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
55,True,1.0,"[237, 111]",1.061621580272913,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.847811479443024,0.11266696453094482,0.0019667919841594994,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
56,True,1.0,"[237, 41]",0.172310009598732,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.7714139741431465,0.19548271596431732,0.0020236659911461174,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
59,True,1.0,"[237, 172]",0.023592457175254822,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.699311484638848,0.1075117290019989,0.0021985829807817936,uci,1,riemannian,soft,1.0,riemannian_soft_lam1.0
6,True,1.0,"[237, 124]",0.39625048637390137,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.775601105328793,0.5428351163864136,0.002093332994263619,uci,1,riemannian,soft,10.0,riemannian_soft_lam10.0
10,True,1.0,"[237, 111]",0.08594808727502823,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.841044347704685,0.10339290648698807,0.002091582980938256,uci,1,riemannian,soft,10.0,riemannian_soft_lam10.0
15,True,1.0,"[237, 32]",0.44017156958580017,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": true, ""directional"": true}",-7.827952390804091,0.7209698557853699,0.0021638330072164536,uci,1,riemannian,soft,10.0,riemannian_soft_lam10.0
16,True,1.0,"[237, 147]",10.874820291996002,1.0,True,True,"{""immutable"": false, ""non_decreasing"": true, ""age_horizon"": false, ""directional"": false}",-8.046235567848111,1.3034485578536987,0.0020676669664680958,uci,1,riemannian,soft,10.0,riemannian_soft_lam10.0
19,True,1.0,"[237, 83]",0.06420738250017166,0.0,False,False,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": false}",-7.721636710880725,0.10846032947301865,0.002010209020227194,uci,1,riemannian,soft,10.0,riemannian_soft_lam10.0
21,True,1.0,"[237, 214]",0.34596145153045654,0.0,True,True,"{""immutable"": false, ""non_decreasing"": false, ""age_horizon"": false, ""directional"": true}",-7.834745734038661,0.5188620090484619,0.002068333968054503,uci,1,riemannian,soft,10.0,riemannian_soft_lam10.0
