dataset,seed,quantile,n_calib,feature,tau,misclass_rate,mae,band_type,decoder
nhanes_real,2,0.25,545,bmi,1.3729972839355469,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.25,545,cholesterol,6.1201324462890625,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.25,545,diastolic_bp,1.4838409423828125,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.25,545,glycemic_hba1c,0.15983152389526367,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.25,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.25,545,systolic_bp,2.527099609375,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.5,545,age,0.7012176513671875,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.5,545,bmi,3.0446701049804688,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.5,545,cholesterol,14.115127563476562,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.5,545,diastolic_bp,3.1296005249023438,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.5,545,glycemic_hba1c,0.3410038948059082,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.5,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.5,545,systolic_bp,5.598907470703125,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.8,545,age,1.555424451828003,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.8,545,bmi,6.0861735343933105,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.8,545,cholesterol,27.099035263061523,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.8,545,diastolic_bp,6.2439422607421875,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.8,545,glycemic_hba1c,0.6968976259231567,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.8,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.8,545,systolic_bp,10.826417922973633,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.9,545,age,2.112222194671631,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.9,545,bmi,8.03773021697998,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.9,545,cholesterol,35.72414016723633,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.9,545,diastolic_bp,8.24091625213623,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.9,545,glycemic_hba1c,1.219032883644104,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.9,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.9,545,systolic_bp,13.812307357788086,,6.603440284729004,conformal_quantile,v3
nhanes_real,2,0.99,545,age,3.189579963684082,,0.9378373026847839,conformal_quantile,v3
nhanes_real,2,0.99,545,bmi,16.1392765045166,,3.868708848953247,conformal_quantile,v3
nhanes_real,2,0.99,545,cholesterol,52.557987213134766,,16.82482147216797,conformal_quantile,v3
nhanes_real,2,0.99,545,diastolic_bp,14.978370666503906,,3.9323484897613525,conformal_quantile,v3
nhanes_real,2,0.99,545,glycemic_hba1c,3.9761595726013184,,0.5519559383392334,conformal_quantile,v3
nhanes_real,2,0.99,545,sex,,0.3541284403669725,0.47823160886764526,identity_rule_no_band,v3
nhanes_real,2,0.99,545,systolic_bp,24.223852157592773,,6.603440284729004,conformal_quantile,v3
nhanes_real,3,0.95,545,age,2.1791961193084717,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.95,545,bmi,8.65896224975586,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.95,545,cholesterol,53.11022186279297,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.95,545,diastolic_bp,9.544414520263672,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.95,545,glycemic_hba1c,1.334256649017334,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.95,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.95,545,systolic_bp,16.225202560424805,,6.644431114196777,conformal_quantile,v3
