dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort,latency_sec,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional
uci,2,v3,dsr_full,0.5,51,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003059169976040721,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023688339861109853,False,True,False,True
uci,2,v3,dsr_full,0.5,53,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003059169976040721,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002561290981248021,False,True,False,True
uci,2,v3,dsr_full,0.5,55,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003059169976040721,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023499169619753957,False,True,False,True
uci,2,v3,dsr_full,0.5,56,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003059169976040721,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002347207977436483,False,True,False,True
uci,2,v3,dsr_full,0.8,4,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.00262937496881932,False,True,False,True
uci,2,v3,dsr_full,0.8,8,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024461669381707907,False,True,False,True
uci,2,v3,dsr_full,0.8,13,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002420834032818675,False,True,False,True
uci,2,v3,dsr_full,0.8,14,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002370959031395614,False,True,False,True
uci,2,v3,dsr_full,0.8,17,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023417079355567694,False,True,False,True
uci,2,v3,dsr_full,0.8,25,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023386250250041485,False,True,False,True
uci,2,v3,dsr_full,0.8,26,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024159589083865285,False,True,False,True
uci,2,v3,dsr_full,0.8,30,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024293750757351518,False,True,False,True
uci,2,v3,dsr_full,0.8,32,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023870409931987524,False,True,False,True
uci,2,v3,dsr_full,0.8,35,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023819589987397194,False,True,False,True
uci,2,v3,dsr_full,0.8,40,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024184170179069042,False,True,False,True
uci,2,v3,dsr_full,0.8,42,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023542080307379365,False,True,False,True
uci,2,v3,dsr_full,0.8,43,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024150420213118196,False,True,False,True
uci,2,v3,dsr_full,0.8,45,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002404417027719319,False,True,False,True
uci,2,v3,dsr_full,0.8,49,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,search,,,,,,,,,,,,,,,,0.001973374979570508,,,,
uci,2,v3,dsr_full,0.8,50,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002365833963267505,False,True,False,True
uci,2,v3,dsr_full,0.8,51,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023097919765859842,False,True,False,True
uci,2,v3,dsr_full,0.8,53,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024620419135317206,False,True,False,True
uci,2,v3,dsr_full,0.8,55,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023901660460978746,False,True,False,True
uci,2,v3,dsr_full,0.8,56,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00031037500593811274,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024425419978797436,False,True,False,True
uci,2,v3,dsr_full,0.9,4,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023465000558644533,False,True,True,True
uci,2,v3,dsr_full,0.9,8,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023911669850349426,False,True,True,True
uci,2,v3,dsr_full,0.9,13,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023739170283079147,False,True,True,True
uci,2,v3,dsr_full,0.9,14,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002327666967175901,False,True,True,True
uci,2,v3,dsr_full,0.9,17,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023902910761535168,False,True,True,True
uci,2,v3,dsr_full,0.9,25,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024238339392468333,False,True,True,True
uci,2,v3,dsr_full,0.9,26,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024553328985348344,False,True,True,True
uci,2,v3,dsr_full,0.9,30,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023874579928815365,False,True,True,True
uci,2,v3,dsr_full,0.9,32,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002380875055678189,False,True,True,True
uci,2,v3,dsr_full,0.9,35,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002379167010076344,False,True,True,True
uci,2,v3,dsr_full,0.9,40,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024054169189184904,False,True,True,True
uci,2,v3,dsr_full,0.9,42,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023944160202518106,False,True,True,True
uci,2,v3,dsr_full,0.9,43,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002344250096939504,False,True,True,True
uci,2,v3,dsr_full,0.9,45,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002383667044341564,False,True,True,True
uci,2,v3,dsr_full,0.9,49,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,search,,,,,,,,,,,,,,,,0.0019866660004481673,,,,
uci,2,v3,dsr_full,0.9,50,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023682499304413795,False,True,True,True
uci,2,v3,dsr_full,0.9,51,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023525829892605543,False,True,True,True
uci,2,v3,dsr_full,0.9,53,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002408166998066008,False,True,True,True
uci,2,v3,dsr_full,0.9,55,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024075000546872616,False,True,True,True
uci,2,v3,dsr_full,0.9,56,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.00032774999272078276,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002431750064715743,False,True,True,True
uci,2,v3,dsr_full,0.99,4,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024398750392720103,False,True,True,True
uci,2,v3,dsr_full,0.99,8,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024924579774960876,False,True,True,True
uci,2,v3,dsr_full,0.99,13,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024127080105245113,False,True,True,True
uci,2,v3,dsr_full,0.99,14,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0025950000854209065,False,True,True,True
uci,2,v3,dsr_full,0.99,17,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002522915950976312,False,True,True,True
uci,2,v3,dsr_full,0.99,25,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002500541042536497,False,True,True,True
uci,2,v3,dsr_full,0.99,26,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0026243330212309957,False,True,True,True
uci,2,v3,dsr_full,0.99,30,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0025007090298458934,False,True,True,True
uci,2,v3,dsr_full,0.99,32,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002550291013903916,False,True,True,True
uci,2,v3,dsr_full,0.99,35,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002582833985798061,False,True,True,True
uci,2,v3,dsr_full,0.99,40,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0026183330919593573,False,True,True,True
uci,2,v3,dsr_full,0.99,42,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0027314579347148538,False,True,True,True
uci,2,v3,dsr_full,0.99,43,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0025879580061882734,False,True,True,True
uci,2,v3,dsr_full,0.99,45,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.00273554096929729,False,True,True,True
uci,2,v3,dsr_full,0.99,49,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,search,,,,,,,,,,,,,,,,0.0019697080133482814,,,,
uci,2,v3,dsr_full,0.99,50,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002362250001169741,False,True,True,True
uci,2,v3,dsr_full,0.99,51,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023943339474499226,False,True,True,True
uci,2,v3,dsr_full,0.99,53,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0023884170223027468,False,True,True,True
uci,2,v3,dsr_full,0.99,55,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.002383125014603138,False,True,True,True
uci,2,v3,dsr_full,0.99,56,decoded_naive,decoded_banded,riemannian,True,7023,8040,0.0003446249756962061,0.038420791970565915,0.00020687503274530172,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': True, 'directional': True})",,,,,,,,,,,,0.0024268749402835965,False,True,True,True
uci,3,v3,old_latent_pruning,0.95,5,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0021075839176774025,,,,
uci,3,v3,old_latent_pruning,0.95,7,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019276670645922422,,,,
uci,3,v3,old_latent_pruning,0.95,10,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.001970791956409812,,,,
uci,3,v3,old_latent_pruning,0.95,12,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,True,False,,not_attempted,0.0,0.0,,"[201, 56]",2.0,0.16220293939113617,False,False,False,False,False,False,-7.40470453746313,0.42969444394111633,0.002081042039208114,,,,
uci,3,v3,old_latent_pruning,0.95,13,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019708750769495964,,,,
uci,3,v3,old_latent_pruning,0.95,16,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,True,False,,not_attempted,0.0,0.0,,"[201, 69]",2.0,0.08181234449148178,True,True,False,False,False,True,-7.991465881395901,0.13466674089431763,0.002010999945923686,,,,
uci,3,v3,old_latent_pruning,0.95,20,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.001985292066819966,,,,
uci,3,v3,old_latent_pruning,0.95,22,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019099999917671084,,,,
uci,3,v3,old_latent_pruning,0.95,23,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.001975583960302174,,,,
uci,3,v3,old_latent_pruning,0.95,25,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.001926833065226674,,,,
uci,3,v3,old_latent_pruning,0.95,30,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019464169163256884,,,,
uci,3,v3,old_latent_pruning,0.95,33,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019148329738527536,,,,
uci,3,v3,old_latent_pruning,0.95,39,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0018962500616908073,,,,
uci,3,v3,old_latent_pruning,0.95,40,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,True,False,,not_attempted,0.0,0.0,,"[201, 114]",2.0,0.18035055696964264,True,True,False,False,False,True,-7.447794170094296,0.2543409764766693,0.0019218750530853868,,,,
uci,3,v3,old_latent_pruning,0.95,41,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019807080971077085,,,,
uci,3,v3,old_latent_pruning,0.95,45,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0018916659755632281,,,,
uci,3,v3,old_latent_pruning,0.95,47,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019652500050142407,,,,
uci,3,v3,old_latent_pruning,0.95,48,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0019716250244528055,,,,
uci,3,v3,old_latent_pruning,0.95,52,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.0018677080515772104,,,,
uci,3,v3,old_latent_pruning,0.95,56,raw,raw,riemannian,False,7897,8040,0.0002871250035241246,0.03691666596569121,0.00019629101734608412,False,True,search,,,,,,,,,,,,,,,,0.001974916085600853,,,,
