success,real_cvr_hop,real_cvr_endpoint,latency_sec,dataset,seed,patient_idx
True,True,True,0.0017237920546904206,nhanes_real,2,140
True,True,True,0.0017687079962342978,nhanes_real,2,143
True,True,True,0.0017762500792741776,nhanes_real,2,145
True,True,True,0.0017827909905463457,nhanes_real,2,146
True,True,True,0.001729500014334917,nhanes_real,2,147
True,True,True,0.0017370410496369004,nhanes_real,2,148
True,True,True,0.0017289170064032078,nhanes_real,2,150
True,True,True,0.0017559999832883477,nhanes_real,2,151
True,True,True,0.0017167499754577875,nhanes_real,2,152
True,True,True,0.0017279579769819975,nhanes_real,2,154
True,True,True,0.0017939169192686677,nhanes_real,2,155
True,True,True,0.0017160000279545784,nhanes_real,2,156
True,True,True,0.0021494999527931213,nhanes_real,2,159
True,True,True,0.001932875020429492,nhanes_real,2,160
True,True,True,0.0018560410244390368,nhanes_real,2,165
True,True,True,0.0018207909306511283,nhanes_real,2,169
True,True,True,0.0017698750598356128,nhanes_real,2,173
True,True,True,0.0017790000420063734,nhanes_real,2,179
True,True,True,0.0017892089672386646,nhanes_real,2,180
True,True,True,0.0017748749814927578,nhanes_real,2,181
True,True,True,0.0018227089894935489,nhanes_real,2,183
True,True,True,0.0017368749249726534,nhanes_real,2,186
True,True,True,0.0023574589285999537,nhanes_real,2,187
True,True,True,0.0017235419945791364,nhanes_real,2,188
True,True,True,0.0016923750517889857,nhanes_real,2,190
True,True,True,0.001686417032033205,nhanes_real,2,191
True,True,True,0.0017526668962091208,nhanes_real,2,193
True,True,True,0.0017143330769613385,nhanes_real,2,194
True,True,True,0.0017284579807892442,nhanes_real,2,195
True,True,True,0.001674500061199069,nhanes_real,2,196
True,True,True,0.0016842079348862171,nhanes_real,2,198
True,True,True,0.0017042499966919422,nhanes_real,2,201
True,True,True,0.0032035839976742864,nhanes_real,2,202
True,True,True,0.002039958955720067,nhanes_real,2,204
True,True,True,0.001911916071549058,nhanes_real,2,213
True,True,True,0.0031789590138942003,nhanes_real,2,214
True,True,True,0.003237208933569491,nhanes_real,2,215
True,True,True,0.0036183750489726663,nhanes_real,2,216
True,True,True,0.0026164159644395113,nhanes_real,2,217
True,True,True,0.0036069999914616346,nhanes_real,2,218
True,True,True,0.0035269169602543116,nhanes_real,2,219
True,True,True,0.0030824579298496246,nhanes_real,2,222
True,True,True,0.002866125083528459,nhanes_real,2,224
True,True,True,0.002971000038087368,nhanes_real,2,225
True,True,True,0.003824334009550512,nhanes_real,2,227
True,True,True,0.0029307500226423144,nhanes_real,2,229
True,True,True,0.0021526250056922436,nhanes_real,2,230
True,True,True,0.002219957998022437,nhanes_real,2,235
True,True,True,0.002772417035885155,nhanes_real,2,238
True,True,True,0.0029439169447869062,nhanes_real,2,240
True,True,True,0.002516250009648502,nhanes_real,2,241
True,True,True,0.0023188330233097076,nhanes_real,2,245
True,True,True,0.002033584052696824,nhanes_real,2,251
True,True,True,0.001974874990992248,nhanes_real,2,253
True,True,True,0.0019610829185694456,nhanes_real,2,258
True,True,True,0.0019220419926568866,nhanes_real,2,259
True,True,True,0.0019069999689236283,nhanes_real,2,260
True,True,True,0.0018863750156015158,nhanes_real,2,263
True,True,True,0.0018948750803247094,nhanes_real,2,267
True,True,True,0.0027567909564822912,nhanes_real,2,273
True,True,True,0.0019106660038232803,nhanes_real,2,274
True,True,True,0.0018631659913808107,nhanes_real,2,275
True,True,True,0.0018926669145002961,nhanes_real,2,276
True,True,True,0.0018838749965652823,nhanes_real,2,282
True,True,True,0.0018499590223655105,nhanes_real,2,284
True,True,True,0.001839083037339151,nhanes_real,2,287
True,True,True,0.0018435829551890492,nhanes_real,2,290
True,True,True,0.0018363749841228127,nhanes_real,2,292
True,True,True,0.0018619999755173922,nhanes_real,2,294
True,True,True,0.0023917920188978314,nhanes_real,2,296
True,True,True,0.002145417034626007,nhanes_real,2,297
True,True,True,0.0020306670339778066,nhanes_real,2,298
True,True,True,0.00266850006300956,nhanes_real,2,299
True,True,True,0.0022230000467970967,nhanes_real,2,302
True,True,True,0.0019464590586721897,nhanes_real,2,304
True,True,True,0.0018839589320123196,nhanes_real,2,305
True,True,True,0.001989792101085186,nhanes_real,2,306
True,True,True,0.0024539580335840583,nhanes_real,2,308
True,True,True,0.0020790830021724105,nhanes_real,2,310
True,True,True,0.0021163750207051635,nhanes_real,2,311
True,True,True,0.0020937089575454593,nhanes_real,2,316
True,True,True,0.002079209079965949,nhanes_real,2,323
True,True,True,0.0021100409794598818,nhanes_real,2,324
True,True,True,0.0020379170309752226,nhanes_real,2,329
True,True,True,0.002752124913968146,nhanes_real,2,330
True,True,True,0.0019805420888587832,nhanes_real,2,331
True,True,True,0.0019097920740023255,nhanes_real,2,332
True,True,True,0.0018925420008599758,nhanes_real,2,334
True,True,True,0.001889082952402532,nhanes_real,2,335
True,True,True,0.0018580000614747405,nhanes_real,2,339
True,True,True,0.0018331250175833702,nhanes_real,2,341
True,True,True,0.0018313750624656677,nhanes_real,2,342
True,True,True,0.0018193330615758896,nhanes_real,2,344
True,True,True,0.0019398750737309456,nhanes_real,2,345
True,True,True,0.0018128749215975404,nhanes_real,2,346
True,True,True,0.0018216660246253014,nhanes_real,2,348
True,True,True,0.0018920829752460122,nhanes_real,2,349
True,True,True,0.002018083934672177,nhanes_real,2,350
True,True,True,0.003485208027996123,nhanes_real,2,354
True,True,True,0.003654333995655179,nhanes_real,2,355
True,True,True,0.0022267079912126064,nhanes_real,2,358
True,True,True,0.0039572910172864795,nhanes_real,2,360
True,True,True,0.005956375040113926,nhanes_real,2,362
True,True,True,0.003487749956548214,nhanes_real,2,365
True,True,True,0.002021874999627471,nhanes_real,2,367
True,True,True,0.0019116249168291688,nhanes_real,2,369
True,True,True,0.0019387920619919896,nhanes_real,2,372
True,True,True,0.002444665995426476,nhanes_real,2,373
True,True,True,0.0019052919233217835,nhanes_real,2,374
True,True,True,0.0018586249789223075,nhanes_real,2,375
True,True,True,0.0019083339720964432,nhanes_real,2,376
True,True,True,0.001889833016321063,nhanes_real,2,377
True,True,True,0.001823166967369616,nhanes_real,2,378
True,True,True,0.0018414589576423168,nhanes_real,2,379
True,True,True,0.0018897919217124581,nhanes_real,2,383
True,True,True,0.001822874997742474,nhanes_real,2,389
True,True,True,0.0019009169191122055,nhanes_real,2,391
True,True,True,0.0018398340325802565,nhanes_real,2,392
True,True,True,0.003673708997666836,nhanes_real,2,393
True,True,True,0.002168833976611495,nhanes_real,2,394
True,True,True,0.0019187500001862645,nhanes_real,2,395
True,True,True,0.0018677080515772104,nhanes_real,2,398
True,True,True,0.0018575829453766346,nhanes_real,2,399
True,True,True,0.001846750034019351,nhanes_real,2,404
True,True,True,0.001840875018388033,nhanes_real,2,405
True,True,True,0.0020063749980181456,nhanes_real,2,407
True,True,True,0.0018662919756025076,nhanes_real,2,413
True,True,True,0.0018309170845896006,nhanes_real,2,415
True,True,True,0.0018282500095665455,nhanes_real,2,416
True,True,True,0.0018182920757681131,nhanes_real,2,417
True,True,True,0.0017999170813709497,nhanes_real,2,418
True,True,True,0.0017795829335227609,nhanes_real,2,421
True,True,True,0.001806542044505477,nhanes_real,2,422
True,True,True,0.0018939580768346786,nhanes_real,2,423
True,True,True,0.0018697499763220549,nhanes_real,2,424
True,True,True,0.0017624999163672328,nhanes_real,2,425
True,True,True,0.0017947920132428408,nhanes_real,2,427
True,True,True,0.0018006250029429793,nhanes_real,2,429
True,True,True,0.0017964999424293637,nhanes_real,2,432
True,True,True,0.00194695801474154,nhanes_real,2,436
True,True,True,0.0018386250594630837,nhanes_real,2,440
True,True,True,0.0018710000440478325,nhanes_real,2,441
True,True,True,0.0017783750081434846,nhanes_real,2,442
True,True,True,0.0017940420657396317,nhanes_real,2,443
True,True,True,0.001808666973374784,nhanes_real,2,447
True,True,True,0.0020799579797312617,nhanes_real,2,451
True,True,True,0.001899666036479175,nhanes_real,2,452
True,True,True,0.0018435829551890492,nhanes_real,2,453
True,True,True,0.0018107080832123756,nhanes_real,2,458
True,True,True,0.0020013749599456787,nhanes_real,2,460
True,True,True,0.0018278330098837614,nhanes_real,2,461
True,True,True,0.0018062921008095145,nhanes_real,2,464
True,True,True,0.001764667103998363,nhanes_real,2,465
True,True,True,0.0017651669913902879,nhanes_real,2,470
True,True,True,0.0018926669145002961,nhanes_real,2,471
True,True,True,0.0018119580345228314,nhanes_real,2,472
True,True,True,0.0018026670441031456,nhanes_real,2,473
True,True,True,0.0017910419264808297,nhanes_real,2,474
True,True,True,0.001833791029639542,nhanes_real,2,477
True,True,True,0.0018078749999403954,nhanes_real,2,478
True,True,True,0.0017791249556466937,nhanes_real,2,479
True,True,True,0.0017850409494712949,nhanes_real,2,481
True,True,True,0.0017378749325871468,nhanes_real,2,482
True,True,True,0.0017311250558122993,nhanes_real,2,483
True,True,True,0.0017882079118862748,nhanes_real,2,484
True,True,True,0.0021106249187141657,nhanes_real,2,489
True,True,True,0.0017770000267773867,nhanes_real,2,491
True,True,True,0.0017674159025773406,nhanes_real,2,495
True,True,True,0.0018037090776488185,nhanes_real,2,498
True,True,True,0.0017397089395672083,nhanes_real,2,503
True,True,True,0.001751541974954307,nhanes_real,2,504
True,True,True,0.0017197910929098725,nhanes_real,2,507
True,True,True,0.0017144579906016588,nhanes_real,2,508
True,True,True,0.0017595409881323576,nhanes_real,2,509
True,True,True,0.001828584005124867,nhanes_real,2,510
True,True,True,0.0017895420314744115,nhanes_real,2,513
True,True,True,0.001750416005961597,nhanes_real,2,514
True,True,True,0.0017564579611644149,nhanes_real,2,515
True,True,True,0.0017886670539155602,nhanes_real,2,520
True,True,True,0.0017694580601528287,nhanes_real,2,521
True,True,True,0.0017629999201744795,nhanes_real,2,522
True,True,True,0.0017988330218940973,nhanes_real,2,523
True,True,True,0.001784833031706512,nhanes_real,2,526
True,True,True,0.0017226670170202851,nhanes_real,2,527
True,True,True,0.0017166249454021454,nhanes_real,2,528
True,True,True,0.0018701249500736594,nhanes_real,2,530
True,True,True,0.0018954590195789933,nhanes_real,2,531
True,True,True,0.001709542004391551,nhanes_real,2,536
True,True,True,0.0017146660247817636,nhanes_real,2,539
True,True,True,0.0017391250003129244,nhanes_real,2,542
True,True,True,0.0017036249628290534,nhanes_real,2,544
True,True,True,0.0017215409316122532,nhanes_real,2,545
True,True,True,0.0016577920177951455,nhanes_real,2,546
True,True,True,0.0016499159391969442,nhanes_real,2,558
True,True,True,0.001711999997496605,nhanes_real,2,559
True,True,True,0.001698667067103088,nhanes_real,2,565
True,True,True,0.0023487500147894025,nhanes_real,2,569
True,True,True,0.002260457957163453,nhanes_real,2,573
True,True,True,0.001900958945043385,nhanes_real,2,574
True,True,True,0.0021708750864490867,nhanes_real,2,582
True,True,True,0.0018309579463675618,nhanes_real,2,583
True,True,True,0.0018192919669672847,nhanes_real,2,585
True,True,True,0.0017515840008854866,nhanes_real,2,587
True,True,True,0.0017821249784901738,nhanes_real,2,588
True,True,True,0.0017642079619690776,nhanes_real,2,595
True,True,True,0.0018666669493541121,nhanes_real,2,596
True,True,True,0.0021357500227168202,nhanes_real,2,599
True,True,True,0.0019452499691396952,nhanes_real,2,600
True,True,True,0.0017892919713631272,nhanes_real,2,603
True,True,True,0.001852832967415452,nhanes_real,2,608
True,True,True,0.0018142079934477806,nhanes_real,2,609
True,True,True,0.001782334060408175,nhanes_real,2,610
True,True,True,0.0018290409352630377,nhanes_real,2,612
True,True,True,0.0018202500650659204,nhanes_real,2,614
True,True,True,0.0017430420266464353,nhanes_real,2,615
True,True,True,0.001955375075340271,nhanes_real,2,616
True,True,True,0.0018407910829409957,nhanes_real,2,617
True,True,True,0.0017899579834192991,nhanes_real,2,618
True,True,True,0.0017716250149533153,nhanes_real,2,619
True,True,True,0.0018017919501289725,nhanes_real,2,620
True,True,True,0.001714208978228271,nhanes_real,2,622
True,True,True,0.0017967080930247903,nhanes_real,2,624
True,True,True,0.0018026669276878238,nhanes_real,2,627
True,True,True,0.0017366250976920128,nhanes_real,2,630
True,True,True,0.0018034169916063547,nhanes_real,2,633
True,True,True,0.0018282500095665455,nhanes_real,2,635
True,True,True,0.0017350410344079137,nhanes_real,2,638
True,True,True,0.001786625012755394,nhanes_real,2,639
True,True,True,0.0018316250061616302,nhanes_real,2,644
True,True,True,0.001719249994494021,nhanes_real,2,645
True,True,True,0.0018248329870402813,nhanes_real,2,646
True,True,True,0.0017805419629439712,nhanes_real,2,647
True,True,True,0.001767416950315237,nhanes_real,2,651
True,True,True,0.0017900000093504786,nhanes_real,2,653
True,True,True,0.0018601249903440475,nhanes_real,2,656
True,True,True,0.0022797080455347896,nhanes_real,2,659
True,True,True,0.0018728330032899976,nhanes_real,2,661
True,True,True,0.0017943340353667736,nhanes_real,2,663
True,True,True,0.0017734160646796227,nhanes_real,2,664
True,True,True,0.0018075000261887908,nhanes_real,2,666
True,True,True,0.0018393329810351133,nhanes_real,2,669
True,True,True,0.0017819999484345317,nhanes_real,2,672
True,True,True,0.0017918749945238233,nhanes_real,2,676
True,True,True,0.0018041250295937061,nhanes_real,2,677
True,True,True,0.0017478750087320805,nhanes_real,2,680
True,True,True,0.0018125000642612576,nhanes_real,2,682
True,True,True,0.001894499990157783,nhanes_real,2,687
True,True,True,0.0017507500015199184,nhanes_real,2,689
True,True,True,0.0017683750484138727,nhanes_real,2,690
True,True,True,0.0017788750119507313,nhanes_real,2,693
True,True,True,0.0017742500640451908,nhanes_real,2,695
True,True,True,0.0017834589816629887,nhanes_real,2,696
True,True,True,0.0017832079902291298,nhanes_real,2,699
True,True,True,0.0017441670643165708,nhanes_real,2,701
True,True,True,0.0018045830074697733,nhanes_real,2,702
True,True,True,0.0017983750440180302,nhanes_real,2,712
True,True,True,0.0017421250231564045,nhanes_real,2,713
True,True,True,0.001776832970790565,nhanes_real,2,714
True,True,True,0.0017980829579755664,nhanes_real,2,716
True,True,True,0.0017644589534029365,nhanes_real,2,719
True,True,True,0.0017983330180868506,nhanes_real,2,721
True,True,True,0.001787999994121492,nhanes_real,2,725
True,True,True,0.0017279579769819975,nhanes_real,2,727
True,True,True,0.0017590840579941869,nhanes_real,2,729
True,True,True,0.0017991249915212393,nhanes_real,2,730
True,True,True,0.0017176250694319606,nhanes_real,2,731
True,True,True,0.0019816249841824174,nhanes_real,2,736
True,True,True,0.001916209002956748,nhanes_real,2,737
True,True,True,0.0018296249909326434,nhanes_real,2,738
True,True,True,0.0017649580258876085,nhanes_real,2,739
True,True,True,0.0017878749640658498,nhanes_real,2,740
True,True,True,0.0018095410196110606,nhanes_real,2,743
True,True,True,0.0017847090493887663,nhanes_real,2,747
True,True,True,0.001807625056244433,nhanes_real,2,750
True,True,True,0.0017504999414086342,nhanes_real,2,752
True,True,True,0.0018070840742439032,nhanes_real,2,754
True,True,True,0.0018434160156175494,nhanes_real,2,755
True,True,True,0.0017958750249817967,nhanes_real,2,759
True,True,True,0.001769874943420291,nhanes_real,2,764
True,True,True,0.0017935410141944885,nhanes_real,2,765
True,True,True,0.001829416025429964,nhanes_real,2,766
True,True,True,0.0017404580721631646,nhanes_real,2,767
True,True,True,0.0017909999005496502,nhanes_real,2,769
True,True,True,0.0018143750494346023,nhanes_real,2,770
True,True,True,0.0018304999684914947,nhanes_real,2,775
True,True,True,0.0017868749564513564,nhanes_real,2,779
True,True,True,0.0021260830108076334,nhanes_real,2,780
True,True,True,0.0019466670928522944,nhanes_real,2,781
True,True,True,0.0018057910492643714,nhanes_real,2,783
True,True,True,0.0017579160630702972,nhanes_real,2,786
True,True,True,0.0017885410925373435,nhanes_real,2,787
True,True,True,0.001768541056662798,nhanes_real,2,788
True,True,True,0.0018505409825593233,nhanes_real,2,795
True,True,True,0.0017765830270946026,nhanes_real,2,796
True,True,True,0.0017622089944779873,nhanes_real,2,797
True,True,True,0.0017898330697789788,nhanes_real,2,804
True,True,True,0.001859665964730084,nhanes_real,2,806
True,True,True,0.001730166026391089,nhanes_real,2,807
True,True,True,0.0017480000387877226,nhanes_real,2,808
True,True,True,0.0017318329773843288,nhanes_real,2,809
True,True,True,0.0017610000213608146,nhanes_real,2,810
True,True,True,0.0017688330262899399,nhanes_real,2,811
True,True,True,0.0017157499678432941,nhanes_real,2,813
True,True,True,0.0017573339864611626,nhanes_real,2,814
True,True,True,0.0017331249546259642,nhanes_real,2,815
True,True,True,0.001740375068038702,nhanes_real,2,818
True,True,True,0.0017791659338399768,nhanes_real,2,819
True,True,True,0.0017939580138772726,nhanes_real,2,821
True,True,True,0.0017498329980298877,nhanes_real,2,822
True,True,True,0.0017368749249726534,nhanes_real,2,823
True,True,True,0.0017205829499289393,nhanes_real,2,824
True,True,True,0.001791000016964972,nhanes_real,2,825
True,True,True,0.001724041998386383,nhanes_real,2,827
True,True,True,0.0018482910236343741,nhanes_real,2,830
True,True,True,0.001713500008918345,nhanes_real,2,833
True,True,True,0.002123874961398542,nhanes_real,2,835
True,True,True,0.002297625062055886,nhanes_real,2,838
True,True,True,0.0026782919885590672,nhanes_real,2,840
True,True,True,0.003082375042140484,nhanes_real,2,841
True,True,True,0.0023073749616742134,nhanes_real,2,844
True,True,True,0.0018165840301662683,nhanes_real,2,847
True,True,True,0.0018132090335711837,nhanes_real,2,848
True,True,True,0.001815499970689416,nhanes_real,2,849
True,True,True,0.0018138749292120337,nhanes_real,2,852
True,True,True,0.0017895420314744115,nhanes_real,2,855
True,True,True,0.0018006670288741589,nhanes_real,2,856
True,True,True,0.0017688749358057976,nhanes_real,2,861
True,True,True,0.0017803329974412918,nhanes_real,2,862
True,True,True,0.0017766249366104603,nhanes_real,2,863
True,True,True,0.0017807079711928964,nhanes_real,2,866
True,True,True,0.0018049998907372355,nhanes_real,2,867
True,True,True,0.0018010410713031888,nhanes_real,2,868
True,True,True,0.0017732499400153756,nhanes_real,2,869
True,True,True,0.001742707914672792,nhanes_real,2,881
True,True,True,0.0017476670909672976,nhanes_real,2,882
True,True,True,0.001828000065870583,nhanes_real,2,885
True,True,True,0.0018580000614747405,nhanes_real,2,886
True,True,True,0.0017957499949261546,nhanes_real,2,887
True,True,True,0.0018038749694824219,nhanes_real,2,890
True,True,True,0.0017442920943722129,nhanes_real,2,896
True,True,True,0.0017577499384060502,nhanes_real,2,899
True,True,True,0.0017924170242622495,nhanes_real,2,902
True,True,True,0.0017997079994529486,nhanes_real,2,904
True,True,True,0.0017807920230552554,nhanes_real,2,905
True,True,True,0.0018246659310534596,nhanes_real,2,906
True,True,True,0.002433457993902266,nhanes_real,3,1
True,True,True,0.0020373750012367964,nhanes_real,3,2
True,True,True,0.0018467499176040292,nhanes_real,3,6
True,True,True,0.0018321670359000564,nhanes_real,3,7
True,True,True,0.0018139589810743928,nhanes_real,3,8
True,True,True,0.001811457914300263,nhanes_real,3,9
True,True,True,0.0019650410395115614,nhanes_real,3,11
True,True,True,0.0019675830844789743,nhanes_real,3,12
True,True,True,0.0018397910753265023,nhanes_real,3,14
True,True,True,0.001815499970689416,nhanes_real,3,16
True,True,True,0.0017709999810904264,nhanes_real,3,17
True,True,True,0.0017919590463861823,nhanes_real,3,18
True,True,True,0.001796458032913506,nhanes_real,3,21
True,True,True,0.0017525829607620835,nhanes_real,3,22
True,True,True,0.0017801671056076884,nhanes_real,3,24
True,True,True,0.001759457984007895,nhanes_real,3,25
True,True,True,0.001888750004582107,nhanes_real,3,29
True,True,True,0.0017676659626886249,nhanes_real,3,33
True,True,True,0.0017657499993219972,nhanes_real,3,37
True,True,True,0.0017667500069364905,nhanes_real,3,38
True,True,True,0.0017944580176845193,nhanes_real,3,39
True,True,True,0.0018172080162912607,nhanes_real,3,40
True,True,True,0.0017637499840930104,nhanes_real,3,46
True,True,True,0.0018809579778462648,nhanes_real,3,47
True,True,True,0.0018029579659923911,nhanes_real,3,48
True,True,True,0.001837208983488381,nhanes_real,3,50
True,True,True,0.0017922919942066073,nhanes_real,3,51
True,True,True,0.001762000028975308,nhanes_real,3,52
True,True,True,0.0017222089227288961,nhanes_real,3,53
True,True,True,0.001793542061932385,nhanes_real,3,55
True,True,True,0.001762458006851375,nhanes_real,3,57
True,True,True,0.0017735410947352648,nhanes_real,3,58
True,True,True,0.0017588329501450062,nhanes_real,3,59
True,True,True,0.0017601250438019633,nhanes_real,3,61
True,True,True,0.0017889590235427022,nhanes_real,3,62
True,True,True,0.0017360409256070852,nhanes_real,3,63
True,True,True,0.0017722079064697027,nhanes_real,3,65
True,True,True,0.0017450419254601002,nhanes_real,3,66
True,True,True,0.0017744170036166906,nhanes_real,3,69
True,True,True,0.0017407500417903066,nhanes_real,3,70
True,True,True,0.001787042012438178,nhanes_real,3,72
True,True,True,0.0017690419917926192,nhanes_real,3,74
True,True,True,0.001771707902662456,nhanes_real,3,76
True,True,True,0.0017852920573204756,nhanes_real,3,80
True,True,True,0.0018252499867230654,nhanes_real,3,84
True,True,True,0.0017741669435054064,nhanes_real,3,86
True,True,True,0.0018312910106033087,nhanes_real,3,87
True,True,True,0.0021022080909460783,nhanes_real,3,91
True,True,True,0.00191837502643466,nhanes_real,3,92
True,True,True,0.0017299579922109842,nhanes_real,3,93
True,True,True,0.001789500005543232,nhanes_real,3,96
True,True,True,0.001703375019133091,nhanes_real,3,97
True,True,True,0.0017457499634474516,nhanes_real,3,98
True,True,True,0.0016768330242484808,nhanes_real,3,99
True,True,True,0.001755374949425459,nhanes_real,3,102
True,True,True,0.0016882909694686532,nhanes_real,3,103
True,True,True,0.001798582961782813,nhanes_real,3,104
True,True,True,0.002102707978338003,nhanes_real,3,105
True,True,True,0.0019352079834789038,nhanes_real,3,109
True,True,True,0.001771374954842031,nhanes_real,3,110
True,True,True,0.0017929170280694962,nhanes_real,3,112
True,True,True,0.001746875001117587,nhanes_real,3,113
True,True,True,0.0021085829939693213,nhanes_real,3,120
True,True,True,0.0018468339694663882,nhanes_real,3,121
True,True,True,0.0017845409456640482,nhanes_real,3,123
True,True,True,0.0017233339603990316,nhanes_real,3,124
True,True,True,0.0020721250912174582,nhanes_real,3,130
True,True,True,0.002102375030517578,nhanes_real,3,131
True,True,True,0.001871083048172295,nhanes_real,3,132
True,True,True,0.0018266250845044851,nhanes_real,3,133
True,True,True,0.00182862498331815,nhanes_real,3,138
True,True,True,0.0017741250339895487,nhanes_real,3,140
True,True,True,0.0018298339564353228,nhanes_real,3,147
True,True,True,0.0017976670060306787,nhanes_real,3,148
True,True,True,0.0017530829645693302,nhanes_real,3,149
True,True,True,0.0017536659725010395,nhanes_real,3,151
True,True,True,0.0019288340117782354,nhanes_real,3,153
True,True,True,0.0018705830443650484,nhanes_real,3,155
True,True,True,0.0018628330435603857,nhanes_real,3,156
True,True,True,0.001724041998386383,nhanes_real,3,158
True,True,True,0.0017738339956849813,nhanes_real,3,159
True,True,True,0.0016972500598058105,nhanes_real,3,161
True,True,True,0.0017925839638337493,nhanes_real,3,163
True,True,True,0.001687832991592586,nhanes_real,3,164
True,True,True,0.00173587491735816,nhanes_real,3,165
True,True,True,0.001645167008973658,nhanes_real,3,169
True,True,True,0.0018182500498369336,nhanes_real,3,171
True,True,True,0.0016658329404890537,nhanes_real,3,172
True,True,True,0.0017829580465331674,nhanes_real,3,174
True,True,True,0.0016583329997956753,nhanes_real,3,176
True,True,True,0.0017614170210435987,nhanes_real,3,177
True,False,False,0.001633916050195694,nhanes_real,3,178
True,True,True,0.0017356669995933771,nhanes_real,3,180
True,True,True,0.001651250058785081,nhanes_real,3,183
True,True,True,0.001753667020238936,nhanes_real,3,184
True,True,True,0.0016434999415650964,nhanes_real,3,185
True,True,True,0.001778292004019022,nhanes_real,3,189
True,True,True,0.0017019589431583881,nhanes_real,3,190
True,True,True,0.0017574579687789083,nhanes_real,3,191
True,True,True,0.0016726660542190075,nhanes_real,3,193
True,True,True,0.0017357500037178397,nhanes_real,3,194
True,True,True,0.0016744999447837472,nhanes_real,3,195
True,True,True,0.0017223749309778214,nhanes_real,3,196
True,True,True,0.0016411670949310064,nhanes_real,3,199
True,True,True,0.0017593329539522529,nhanes_real,3,202
True,True,True,0.001694709062576294,nhanes_real,3,207
True,True,True,0.0016934999730437994,nhanes_real,3,210
True,True,True,0.0017532079946249723,nhanes_real,3,212
True,True,True,0.0017445409903302789,nhanes_real,3,216
True,True,True,0.0016337500419467688,nhanes_real,3,221
True,True,True,0.0017049580346792936,nhanes_real,3,226
True,True,True,0.0016521250363439322,nhanes_real,3,227
True,True,True,0.001771167037077248,nhanes_real,3,228
True,True,True,0.001669249963015318,nhanes_real,3,238
True,True,True,0.0017478750087320805,nhanes_real,3,239
True,True,True,0.001634208019822836,nhanes_real,3,240
True,True,True,0.0017129579791799188,nhanes_real,3,242
True,True,True,0.001668082899414003,nhanes_real,3,244
True,True,True,0.0017701670294627547,nhanes_real,3,250
True,True,True,0.0016740420833230019,nhanes_real,3,251
True,True,True,0.001723041059449315,nhanes_real,3,252
True,True,True,0.0016872501000761986,nhanes_real,3,254
True,True,True,0.0017208749195560813,nhanes_real,3,259
True,True,True,0.0016466251108795404,nhanes_real,3,261
True,True,True,0.001722916029393673,nhanes_real,3,262
True,True,True,0.001679791952483356,nhanes_real,3,265
True,True,True,0.0017889579758048058,nhanes_real,3,271
True,True,True,0.0015975419664755464,nhanes_real,3,272
True,True,True,0.0017370840068906546,nhanes_real,3,275
True,True,True,0.0019137499621137977,nhanes_real,3,276
True,True,True,0.0019204580457881093,nhanes_real,3,277
True,True,True,0.0018318749498575926,nhanes_real,3,279
True,True,True,0.0018095830455422401,nhanes_real,3,280
True,True,True,0.0018047920893877745,nhanes_real,3,283
True,True,True,0.0017516249790787697,nhanes_real,3,284
True,True,True,0.0018282500095665455,nhanes_real,3,285
True,True,True,0.0018459580605849624,nhanes_real,3,288
True,True,True,0.0018350000027567148,nhanes_real,3,290
True,True,True,0.0017712499247863889,nhanes_real,3,291
True,True,True,0.001870625070296228,nhanes_real,3,292
True,True,True,0.0017905420390889049,nhanes_real,3,296
True,True,True,0.0021334169432520866,nhanes_real,3,302
True,True,True,0.0020876250928267837,nhanes_real,3,304
True,True,True,0.0020675419364124537,nhanes_real,3,308
True,True,True,0.0020987919997423887,nhanes_real,3,309
True,True,True,0.0020784171065315604,nhanes_real,3,310
True,True,True,0.002093082992359996,nhanes_real,3,311
True,True,True,0.0020092909689992666,nhanes_real,3,312
True,True,True,0.0020418750355020165,nhanes_real,3,314
True,True,True,0.00206175004132092,nhanes_real,3,318
True,True,True,0.0018755410565063357,nhanes_real,3,319
True,True,True,0.0017975829541683197,nhanes_real,3,320
True,True,True,0.0017538750544190407,nhanes_real,3,321
True,True,True,0.001842375029809773,nhanes_real,3,322
True,True,True,0.001717959064990282,nhanes_real,3,324
True,True,True,0.0017651660600677133,nhanes_real,3,326
True,True,True,0.0016771249938756227,nhanes_real,3,327
True,True,True,0.0017459581140428782,nhanes_real,3,328
True,True,True,0.0016937500331550837,nhanes_real,3,329
True,True,True,0.0017179999267682433,nhanes_real,3,332
True,True,True,0.0016737920232117176,nhanes_real,3,339
True,True,True,0.0017455830238759518,nhanes_real,3,340
True,True,True,0.0016496659955009818,nhanes_real,3,341
True,True,True,0.0017272079130634665,nhanes_real,3,342
True,True,True,0.0016684159636497498,nhanes_real,3,344
True,True,True,0.0017557910177856684,nhanes_real,3,346
True,True,True,0.0017096659867092967,nhanes_real,3,347
True,True,True,0.0017108339816331863,nhanes_real,3,348
True,True,True,0.0017795839812606573,nhanes_real,3,349
True,True,True,0.001760166953317821,nhanes_real,3,351
True,True,True,0.0016712079523131251,nhanes_real,3,357
True,True,True,0.001728041097521782,nhanes_real,3,360
True,True,True,0.001674541039392352,nhanes_real,3,365
True,True,True,0.001749041024595499,nhanes_real,3,367
True,True,True,0.0017347920220345259,nhanes_real,3,368
True,True,True,0.0017069579334929585,nhanes_real,3,369
