success,budget,n_features_changed,latency_sec,effort,admissible,dataset,seed,patient_idx
False,,,0.01576066599227488,,,nhanes_real,1,681
False,,,0.016219125012867153,,,nhanes_real,1,683
False,,,0.015712292050011456,,,nhanes_real,1,684
False,,,0.015731249935925007,,,nhanes_real,1,685
False,,,0.015747959027066827,,,nhanes_real,1,686
False,,,0.01579712494276464,,,nhanes_real,1,687
True,1.0,1.0,0.0009825000306591392,1.5,True,nhanes_real,1,689
True,2.0,2.0,0.0012862089788541198,6.750000476837158,True,nhanes_real,1,692
False,,,0.01573304203338921,,,nhanes_real,1,694
True,1.0,1.0,0.0008680419996380806,1.5,True,nhanes_real,1,696
False,,,0.015911416965536773,,,nhanes_real,1,698
True,1.0,1.0,0.0008605000330135226,1.125,True,nhanes_real,1,699
True,3.0,3.0,0.0034772909712046385,8.75,True,nhanes_real,1,706
False,,,0.015912832925096154,,,nhanes_real,1,708
False,,,0.016115166945382953,,,nhanes_real,1,709
True,1.0,1.0,0.0008704159408807755,2.25,True,nhanes_real,1,713
True,2.0,2.0,0.001231999951414764,6.75,True,nhanes_real,1,714
False,,,0.01576741598546505,,,nhanes_real,1,715
True,2.0,2.0,0.0014695830177515745,5.25,True,nhanes_real,1,717
True,2.0,2.0,0.001390957972034812,6.75,True,nhanes_real,1,718
False,,,0.01607549993786961,,,nhanes_real,1,723
True,2.0,2.0,0.0012931659584864974,5.625,True,nhanes_real,1,724
True,2.0,2.0,0.0012268329737707973,6.000000476837158,True,nhanes_real,1,725
False,,,0.015696000074967742,,,nhanes_real,1,728
True,2.0,2.0,0.0012202499201521277,6.0,True,nhanes_real,1,732
True,2.0,2.0,0.0012357919476926327,6.000000476837158,True,nhanes_real,1,737
False,,,0.01583241589833051,,,nhanes_real,1,738
False,,,0.01573654101230204,,,nhanes_real,1,741
True,2.0,2.0,0.0012532080290839076,5.250000476837158,True,nhanes_real,1,742
True,1.0,1.0,0.000854582991451025,2.25,True,nhanes_real,1,743
False,,,0.015727875055745244,,,nhanes_real,1,744
True,1.0,1.0,0.0008473750203847885,4.500000476837158,True,nhanes_real,1,745
False,,,0.015944791957736015,,,nhanes_real,1,746
True,2.0,2.0,0.0012404159642755985,5.25,True,nhanes_real,1,747
False,,,0.01573737501166761,,,nhanes_real,1,748
False,,,0.015920624951831996,,,nhanes_real,1,752
True,1.0,1.0,0.001002958044409752,2.25,True,nhanes_real,1,754
False,,,0.016100874985568225,,,nhanes_real,1,755
True,3.0,3.0,0.0034147080732509494,9.75,True,nhanes_real,1,758
True,4.0,4.0,0.009531999938189983,11.0,True,nhanes_real,1,759
True,1.0,1.0,0.0008402500534430146,0.7499999403953552,True,nhanes_real,1,760
True,2.0,2.0,0.0013131669256836176,5.625,True,nhanes_real,1,761
False,,,0.015787041978910565,,,nhanes_real,1,763
False,,,0.015816333005204797,,,nhanes_real,1,765
False,,,0.015666124993003905,,,nhanes_real,1,772
False,,,0.01583100005518645,,,nhanes_real,1,781
True,2.0,2.0,0.0014274590648710728,6.000000476837158,True,nhanes_real,1,782
False,,,0.015868915943428874,,,nhanes_real,1,785
True,1.0,1.0,0.0009394160006195307,0.75,True,nhanes_real,1,787
True,1.0,1.0,0.0008972500218078494,1.5,True,nhanes_real,1,793
False,,,0.015870749950408936,,,nhanes_real,1,795
False,,,0.015752875013276935,,,nhanes_real,1,797
False,,,0.015795583953149617,,,nhanes_real,1,798
False,,,0.015682541066780686,,,nhanes_real,1,799
True,1.0,1.0,0.0008742500795051455,2.25,True,nhanes_real,1,801
True,2.0,2.0,0.0012468749191612005,4.875000476837158,True,nhanes_real,1,804
True,1.0,1.0,0.0008363749366253614,2.25,True,nhanes_real,1,805
False,,,0.016515333903953433,,,nhanes_real,1,809
True,2.0,2.0,0.0013135409681126475,5.625,True,nhanes_real,1,810
True,1.0,1.0,0.0008569170022383332,4.5,True,nhanes_real,1,812
True,2.0,2.0,0.001238750061020255,3.375,True,nhanes_real,1,814
False,,,0.015782250091433525,,,nhanes_real,1,816
True,2.0,2.0,0.0012480000732466578,6.0,True,nhanes_real,1,819
True,2.0,2.0,0.001333374995738268,6.75,True,nhanes_real,1,820
False,,,0.01595491706393659,,,nhanes_real,1,821
False,,,0.016448665992356837,,,nhanes_real,1,822
True,1.0,1.0,0.0010433329734951258,2.250000238418579,True,nhanes_real,1,823
True,1.0,1.0,0.00099462503567338,1.5,True,nhanes_real,1,824
False,,,0.01590770808979869,,,nhanes_real,1,828
False,,,0.015718708047643304,,,nhanes_real,1,830
True,1.0,1.0,0.0008772090077400208,1.1249998807907104,True,nhanes_real,1,832
True,2.0,2.0,0.0012321670074015856,5.625,True,nhanes_real,1,833
True,1.0,1.0,0.000822708010673523,1.5,True,nhanes_real,1,834
True,2.0,2.0,0.0012163330102339387,5.625,True,nhanes_real,1,837
False,,,0.015850832918658853,,,nhanes_real,1,838
True,1.0,1.0,0.0009360419353470206,4.5,True,nhanes_real,1,841
False,,,0.015861709020100534,,,nhanes_real,1,843
True,2.0,2.0,0.0012368339812383056,6.75,True,nhanes_real,1,845
True,1.0,1.0,0.0008203750476241112,4.5,True,nhanes_real,1,846
True,1.0,1.0,0.0008207079954445362,1.5,True,nhanes_real,1,847
True,3.0,3.0,0.0034721249248832464,7.25,True,nhanes_real,1,855
False,,,0.015753500047139823,,,nhanes_real,1,856
False,,,0.015735541936010122,,,nhanes_real,1,857
True,3.0,3.0,0.0034927920205518603,7.375,True,nhanes_real,1,858
True,1.0,1.0,0.000925916014239192,4.5,True,nhanes_real,1,859
False,,,0.01588016701862216,,,nhanes_real,1,861
False,,,0.015753042069263756,,,nhanes_real,1,863
False,,,0.015792125021107495,,,nhanes_real,1,864
False,,,0.015782999922521412,,,nhanes_real,1,867
True,2.0,2.0,0.001378582906909287,6.000000476837158,True,nhanes_real,1,869
True,2.0,2.0,0.0013101670192554593,6.75,True,nhanes_real,1,870
True,2.0,2.0,0.0012941670138388872,5.250000476837158,True,nhanes_real,1,871
True,2.0,2.0,0.0012775000650435686,2.75,True,nhanes_real,1,873
False,,,0.01587862498126924,,,nhanes_real,1,876
False,,,0.016035208012908697,,,nhanes_real,1,877
False,,,0.01587700005620718,,,nhanes_real,1,879
False,,,0.015768834040500224,,,nhanes_real,1,880
True,1.0,1.0,0.0010430000256747007,4.5,True,nhanes_real,1,881
True,1.0,1.0,0.0008917080704122782,0.75,True,nhanes_real,1,885
False,,,0.01607700006570667,,,nhanes_real,1,887
True,2.0,2.0,0.0014192910166457295,5.625,True,nhanes_real,1,888
True,2.0,2.0,0.001286791986785829,6.75,True,nhanes_real,1,891
True,1.0,1.0,0.0008406250271946192,0.75,True,nhanes_real,1,893
True,2.0,2.0,0.0012185840168967843,5.625000476837158,True,nhanes_real,1,896
False,,,0.015798209002241492,,,nhanes_real,1,899
True,2.0,2.0,0.0012414999073371291,5.25,True,nhanes_real,1,900
False,,,0.015868457965552807,,,nhanes_real,1,901
False,,,0.015757958055473864,,,nhanes_real,1,902
False,,,0.01587766595184803,,,nhanes_real,1,903
True,1.0,1.0,0.0009058750001713634,1.125,True,nhanes_real,1,905
False,,,0.01576066599227488,,,nhanes_real,1,906
True,2.0,2.0,0.0012973330449312925,3.375,True,nhanes_real,1,907
False,,,0.01425074995495379,,,nhanes_real,2,0
True,1.0,1.0,0.0011764588998630643,2.25,True,nhanes_real,2,4
True,2.0,2.0,0.0013572080060839653,5.625,True,nhanes_real,2,5
True,1.0,1.0,0.0008998749544844031,4.5,True,nhanes_real,2,7
False,,,0.014755000011064112,,,nhanes_real,2,8
False,,,0.014857915928587317,,,nhanes_real,2,10
True,2.0,2.0,0.0013547500129789114,6.75,True,nhanes_real,2,11
True,3.0,3.0,0.003310499945655465,10.5,True,nhanes_real,2,12
False,,,0.014645042014308274,,,nhanes_real,2,13
True,1.0,1.0,0.0008581250440329313,2.25,True,nhanes_real,2,14
False,,,0.014665749971754849,,,nhanes_real,2,17
True,2.0,2.0,0.0012076249113306403,4.874999523162842,True,nhanes_real,2,18
False,,,0.014587415964342654,,,nhanes_real,2,19
False,,,0.014698332990519702,,,nhanes_real,2,22
True,1.0,1.0,0.0009854999370872974,2.25,True,nhanes_real,2,23
True,1.0,1.0,0.000880208914168179,1.5,True,nhanes_real,2,25
False,,,0.01478983392007649,,,nhanes_real,2,26
True,2.0,2.0,0.0012102079344913363,2.625,True,nhanes_real,2,28
True,1.0,1.0,0.0008011660538613796,1.125,True,nhanes_real,2,29
False,,,0.015002582920715213,,,nhanes_real,2,32
True,2.0,2.0,0.0012069160584360361,6.75,True,nhanes_real,2,33
True,2.0,2.0,0.001152625074610114,6.75,True,nhanes_real,2,34
True,2.0,2.0,0.0011337089817970991,4.875,True,nhanes_real,2,39
True,1.0,1.0,0.0007707920158281922,0.75,True,nhanes_real,2,40
True,1.0,1.0,0.0007697499822825193,4.5,True,nhanes_real,2,41
True,3.0,3.0,0.0032189589692279696,10.5,True,nhanes_real,2,43
True,2.0,2.0,0.0011515839723870158,5.25,True,nhanes_real,2,45
False,,,0.014485416933894157,,,nhanes_real,2,46
True,1.0,1.0,0.0009360420517623425,1.125,True,nhanes_real,2,47
False,,,0.014792833011597395,,,nhanes_real,2,48
True,2.0,2.0,0.0011565840104594827,5.25,True,nhanes_real,2,49
True,4.0,4.0,0.008866833988577127,10.875,True,nhanes_real,2,52
False,,,0.014776959083974361,,,nhanes_real,2,54
False,,,0.01482725003734231,,,nhanes_real,2,57
True,2.0,2.0,0.0012252910528331995,6.75,True,nhanes_real,2,62
True,1.0,1.0,0.0007926661055535078,2.25,True,nhanes_real,2,63
False,,,0.014614000101573765,,,nhanes_real,2,64
False,,,0.01456779194995761,,,nhanes_real,2,65
False,,,0.014782917103730142,,,nhanes_real,2,66
False,,,0.01464912504889071,,,nhanes_real,2,69
False,,,0.014973333920352161,,,nhanes_real,2,73
True,1.0,1.0,0.0009090419625863433,2.25,True,nhanes_real,2,74
True,3.0,3.0,0.003351874998770654,9.75,True,nhanes_real,2,76
False,,,0.01462650008033961,,,nhanes_real,2,77
True,1.0,1.0,0.0008159580174833536,2.25,True,nhanes_real,2,78
True,2.0,2.0,0.0012177920434623957,6.75,True,nhanes_real,2,80
False,,,0.014666792005300522,,,nhanes_real,2,82
True,1.0,1.0,0.0008009159937500954,1.5,True,nhanes_real,2,83
False,,,0.014590208069421351,,,nhanes_real,2,84
True,2.0,2.0,0.0013316249242052436,3.75,True,nhanes_real,2,87
True,2.0,2.0,0.0012853340012952685,6.0,True,nhanes_real,2,88
False,,,0.014695041929371655,,,nhanes_real,2,91
False,,,0.014562083058990538,,,nhanes_real,2,94
False,,,0.01462512498255819,,,nhanes_real,2,95
False,,,0.014575749984942377,,,nhanes_real,2,97
True,2.0,2.0,0.0012342920526862144,4.125,True,nhanes_real,2,100
True,2.0,2.0,0.0011417500209063292,6.0,True,nhanes_real,2,101
False,,,0.014656167011708021,,,nhanes_real,2,102
True,2.0,2.0,0.0012009999481961131,6.0,True,nhanes_real,2,104
True,2.0,2.0,0.0011446659918874502,5.25,True,nhanes_real,2,105
False,,,0.014904082985594869,,,nhanes_real,2,107
True,1.0,1.0,0.0009118750458583236,2.25,True,nhanes_real,2,108
False,,,0.01472324994392693,,,nhanes_real,2,110
True,1.0,1.0,0.0008076659869402647,2.25,True,nhanes_real,2,112
True,1.0,1.0,0.0007666670717298985,1.5,True,nhanes_real,2,115
True,2.0,2.0,0.0011306670494377613,6.749999523162842,True,nhanes_real,2,116
True,2.0,2.0,0.0011316250311210752,6.75,True,nhanes_real,2,118
False,,,0.014577041030861437,,,nhanes_real,2,121
True,2.0,2.0,0.00114733399823308,6.75,True,nhanes_real,2,123
True,2.0,2.0,0.0011375410249456763,5.25,True,nhanes_real,2,125
False,,,0.01456329203210771,,,nhanes_real,2,126
True,2.0,2.0,0.001174874952994287,4.875,True,nhanes_real,2,127
True,2.0,2.0,0.001120750093832612,5.625,True,nhanes_real,2,128
False,,,0.014509500004351139,,,nhanes_real,2,129
True,2.0,2.0,0.0012933750404044986,5.25,True,nhanes_real,2,132
True,2.0,2.0,0.0012651669094339013,4.5,True,nhanes_real,2,133
False,,,0.014744834043085575,,,nhanes_real,2,138
True,1.0,1.0,0.000877083046361804,1.1250001192092896,True,nhanes_real,2,140
False,,,0.014674999983981252,,,nhanes_real,2,143
True,2.0,2.0,0.0012474999530240893,3.375,True,nhanes_real,2,145
True,2.0,2.0,0.0012552919797599316,5.625,True,nhanes_real,2,146
True,2.0,2.0,0.0012569579994305968,5.25,True,nhanes_real,2,147
True,3.0,3.0,0.0032347500091418624,8.625,True,nhanes_real,2,148
False,,,0.014671416953206062,,,nhanes_real,2,150
True,1.0,1.0,0.0008764580124989152,2.25,True,nhanes_real,2,151
True,2.0,2.0,0.0012556250439956784,6.75,True,nhanes_real,2,152
True,4.0,4.0,0.0088340830989182,10.5,True,nhanes_real,2,154
True,2.0,2.0,0.0011487500742077827,5.25,True,nhanes_real,2,155
True,2.0,2.0,0.001123166992329061,4.5,True,nhanes_real,2,156
True,3.0,3.0,0.0031282500131055713,6.375,True,nhanes_real,2,159
True,3.0,3.0,0.003206541994586587,9.75,True,nhanes_real,2,160
True,2.0,2.0,0.0011457089567556977,6.75,True,nhanes_real,2,165
True,2.0,2.0,0.0011355410097166896,5.625,True,nhanes_real,2,169
True,2.0,2.0,0.001126041985116899,5.625,True,nhanes_real,2,173
True,1.0,1.0,0.0007609999738633633,4.5,True,nhanes_real,2,179
True,1.0,1.0,0.0007519159698858857,0.75,True,nhanes_real,2,180
True,2.0,2.0,0.0011348749976605177,6.75,True,nhanes_real,2,181
True,1.0,1.0,0.0007534580072388053,0.75,True,nhanes_real,2,183
True,3.0,3.0,0.0031289169564843178,9.0,True,nhanes_real,2,186
True,2.0,2.0,0.001145582995377481,5.625,True,nhanes_real,2,187
True,4.0,4.0,0.00886687496677041,10.875,True,nhanes_real,2,188
True,1.0,1.0,0.0008571670623496175,2.249999761581421,True,nhanes_real,2,190
False,,,0.014749166904948652,,,nhanes_real,2,191
True,2.0,2.0,0.0011539579136297107,6.75,True,nhanes_real,2,193
True,1.0,1.0,0.0007892500143498182,3.75,True,nhanes_real,2,194
True,2.0,2.0,0.0011288750683888793,6.0,True,nhanes_real,2,195
True,2.0,2.0,0.001128333038650453,4.875,True,nhanes_real,2,196
True,1.0,1.0,0.0007667499594390392,0.75,True,nhanes_real,2,198
False,,,0.014570790925063193,,,nhanes_real,2,201
True,1.0,1.0,0.0008753329748287797,4.5,True,nhanes_real,2,202
False,,,0.01458129205275327,,,nhanes_real,2,204
False,,,0.014632417005486786,,,nhanes_real,2,213
False,,,0.014589291997253895,,,nhanes_real,2,214
True,2.0,2.0,0.0012665840331465006,6.75,True,nhanes_real,2,215
False,,,0.014705999987199903,,,nhanes_real,2,216
True,2.0,2.0,0.0011747500393539667,6.0,True,nhanes_real,2,217
False,,,0.014652042067609727,,,nhanes_real,2,218
True,2.0,2.0,0.0011666669743135571,6.75,True,nhanes_real,2,219
False,,,0.014573125052265823,,,nhanes_real,2,222
False,,,0.014608666999265552,,,nhanes_real,2,224
True,1.0,1.0,0.0008874590275809169,4.499999523162842,True,nhanes_real,2,225
False,,,0.014630958088673651,,,nhanes_real,2,227
True,4.0,4.0,0.009015624993480742,12.0,True,nhanes_real,2,229
True,1.0,1.0,0.0008722080383449793,2.25,True,nhanes_real,2,230
True,1.0,1.0,0.0008337920298799872,2.25,True,nhanes_real,2,235
False,,,0.014855584013275802,,,nhanes_real,2,238
True,2.0,2.0,0.001395291998051107,6.000000476837158,True,nhanes_real,2,240
True,3.0,3.0,0.003266707994043827,7.5,True,nhanes_real,2,241
True,1.0,1.0,0.0008324169320985675,4.5,True,nhanes_real,2,245
False,,,0.014657209045253694,,,nhanes_real,2,251
True,1.0,1.0,0.0008895419305190444,4.5,True,nhanes_real,2,253
False,,,0.014721542014740407,,,nhanes_real,2,258
True,2.0,2.0,0.0012514169793576002,4.875,True,nhanes_real,2,259
True,2.0,2.0,0.001232875045388937,6.75,True,nhanes_real,2,260
False,,,0.014616917003877461,,,nhanes_real,2,263
True,2.0,2.0,0.0011693339329212904,6.75,True,nhanes_real,2,267
True,1.0,1.0,0.0007812080439180136,4.5,True,nhanes_real,2,273
False,,,0.014474375057034194,,,nhanes_real,2,274
True,2.0,2.0,0.001233584014698863,6.0,True,nhanes_real,2,275
True,1.0,1.0,0.0008322499925270677,2.25,True,nhanes_real,2,276
True,2.0,2.0,0.001211542054079473,5.625,True,nhanes_real,2,282
False,,,0.01455841597635299,,,nhanes_real,2,284
True,2.0,2.0,0.0012681670486927032,6.749999523162842,True,nhanes_real,2,287
True,1.0,1.0,0.000863207969814539,1.5,True,nhanes_real,2,290
True,4.0,4.0,0.008858874905854464,11.25,True,nhanes_real,2,292
True,4.0,4.0,0.008781165932305157,10.875,True,nhanes_real,2,294
True,2.0,2.0,0.0011515830410644412,4.875,True,nhanes_real,2,296
True,2.0,2.0,0.0011447910219430923,5.25,True,nhanes_real,2,297
False,,,0.014427541987970471,,,nhanes_real,2,298
True,2.0,2.0,0.0012600829359143972,5.25,True,nhanes_real,2,299
True,5.0,5.0,0.015315166092477739,12.0,True,nhanes_real,2,302
True,1.0,1.0,0.0007762080058455467,4.5,True,nhanes_real,2,304
True,1.0,1.0,0.0007695419481024146,1.125,True,nhanes_real,2,305
True,4.0,4.0,0.00915291695855558,13.5,True,nhanes_real,2,306
True,2.0,2.0,0.0011914580827578902,6.0,True,nhanes_real,2,308
True,1.0,1.0,0.0007685410091653466,2.25,True,nhanes_real,2,310
True,1.0,1.0,0.000757250003516674,4.5,True,nhanes_real,2,311
True,2.0,2.0,0.0011617500567808747,4.875,True,nhanes_real,2,316
True,1.0,1.0,0.0007553340401500463,2.25,True,nhanes_real,2,323
False,,,0.01453225000295788,,,nhanes_real,2,324
True,4.0,4.0,0.00882300001103431,12.0,True,nhanes_real,2,329
True,1.0,1.0,0.0008672080002725124,2.25,True,nhanes_real,2,330
True,2.0,2.0,0.0012410000199452043,6.75,True,nhanes_real,2,331
False,,,0.01462887495290488,,,nhanes_real,2,332
False,,,0.014564124983735383,,,nhanes_real,2,334
False,,,0.014783708029426634,,,nhanes_real,2,335
True,2.0,2.0,0.001313667045906186,6.0,True,nhanes_real,2,339
True,2.0,2.0,0.0012305830605328083,4.875,True,nhanes_real,2,341
True,2.0,2.0,0.001204292057082057,6.0,True,nhanes_real,2,342
False,,,0.014523709076456726,,,nhanes_real,2,344
False,,,0.014539791969582438,,,nhanes_real,2,345
True,1.0,1.0,0.0008784999372437596,4.5,True,nhanes_real,2,346
False,,,0.01473233406431973,,,nhanes_real,2,348
True,2.0,2.0,0.0013292080257087946,4.875,True,nhanes_real,2,349
True,2.0,2.0,0.001345875090919435,5.624999523162842,True,nhanes_real,2,350
True,1.0,1.0,0.0008678330341354012,0.7499998807907104,True,nhanes_real,2,354
True,1.0,1.0,0.0008177919080480933,2.250000238418579,True,nhanes_real,2,355
True,1.0,1.0,0.0007918750634416938,0.7500001192092896,True,nhanes_real,2,358
False,,,0.014595209038816392,,,nhanes_real,2,360
False,,,0.014570917002856731,,,nhanes_real,2,362
True,1.0,1.0,0.0008888749871402979,1.125,True,nhanes_real,2,365
True,1.0,1.0,0.0008664589840918779,1.4999998807907104,True,nhanes_real,2,367
False,,,0.014674124890007079,,,nhanes_real,2,369
True,2.0,2.0,0.001272000023163855,6.75,True,nhanes_real,2,372
True,2.0,2.0,0.0012447910849004984,6.75,True,nhanes_real,2,373
True,2.0,2.0,0.0012482499005272985,4.5,True,nhanes_real,2,374
True,2.0,2.0,0.0012410000199452043,6.75,True,nhanes_real,2,375
False,,,0.014758166973479092,,,nhanes_real,2,376
False,,,0.014511957997456193,,,nhanes_real,2,377
True,1.0,1.0,0.0008376250043511391,2.25,True,nhanes_real,2,378
True,2.0,2.0,0.0011663750046864152,6.75,True,nhanes_real,2,379
False,,,0.014467666042037308,,,nhanes_real,2,383
True,1.0,1.0,0.0008684159256517887,0.7499998807907104,True,nhanes_real,2,389
True,2.0,2.0,0.0012490830849856138,5.625,True,nhanes_real,2,391
True,2.0,2.0,0.0012224590172991157,5.249999523162842,True,nhanes_real,2,392
True,1.0,1.0,0.0008330839918926358,1.125,True,nhanes_real,2,393
False,,,0.014586250064894557,,,nhanes_real,2,394
False,,,0.01456549996510148,,,nhanes_real,2,395
True,1.0,1.0,0.0009096250869333744,2.249999761581421,True,nhanes_real,2,398
True,1.0,1.0,0.0008614999242126942,4.499999523162842,True,nhanes_real,2,399
True,1.0,1.0,0.0007980830268934369,2.25,True,nhanes_real,2,404
True,3.0,3.0,0.0031824170146137476,10.5,True,nhanes_real,2,405
False,,,0.014664041926153004,,,nhanes_real,2,407
False,,,0.0145007090177387,,,nhanes_real,2,413
False,,,0.014672541990876198,,,nhanes_real,2,415
False,,,0.014590084087103605,,,nhanes_real,2,416
True,3.0,3.0,0.003288874984718859,9.0,True,nhanes_real,2,417
False,,,0.014573291991837323,,,nhanes_real,2,418
True,2.0,2.0,0.0012802500277757645,5.25,True,nhanes_real,2,421
True,1.0,1.0,0.0008698329329490662,1.5,True,nhanes_real,2,422
False,,,0.014806459075771272,,,nhanes_real,2,423
True,1.0,1.0,0.0009506659116595984,1.125,True,nhanes_real,2,424
False,,,0.014630832942202687,,,nhanes_real,2,425
True,1.0,1.0,0.0009097500005736947,2.25,True,nhanes_real,2,427
False,,,0.014652583980932832,,,nhanes_real,2,429
False,,,0.01449341606348753,,,nhanes_real,2,432
True,1.0,1.0,0.0008889170130714774,2.250000238418579,True,nhanes_real,2,436
True,2.0,2.0,0.001267208019271493,6.75,True,nhanes_real,2,440
False,,,0.014572624932043254,,,nhanes_real,2,441
False,,,0.014713000040501356,,,nhanes_real,2,442
True,2.0,2.0,0.0012783750426024199,6.0,True,nhanes_real,2,443
False,,,0.014651250094175339,,,nhanes_real,2,447
False,,,0.01453454198781401,,,nhanes_real,2,451
True,1.0,1.0,0.0008788339328020811,1.125,True,nhanes_real,2,452
False,,,0.014504832914099097,,,nhanes_real,2,453
True,1.0,1.0,0.0008720830082893372,2.25,True,nhanes_real,2,458
True,2.0,2.0,0.0012624580413103104,6.0,True,nhanes_real,2,460
False,,,0.01485683408100158,,,nhanes_real,2,461
True,1.0,1.0,0.0008787920232862234,2.25,True,nhanes_real,2,464
False,,,0.014671499957330525,,,nhanes_real,2,465
True,1.0,1.0,0.0008811249863356352,0.375,True,nhanes_real,2,470
False,,,0.014704375062137842,,,nhanes_real,2,471
True,1.0,1.0,0.0008174169342964888,2.25,True,nhanes_real,2,472
True,3.0,3.0,0.003162874956615269,7.125,True,nhanes_real,2,473
True,1.0,1.0,0.0008209159132093191,1.5,True,nhanes_real,2,474
True,2.0,2.0,0.00119666603859514,6.75,True,nhanes_real,2,477
False,,,0.014575875014998019,,,nhanes_real,2,478
False,,,0.014488582964986563,,,nhanes_real,2,479
False,,,0.014489624998532236,,,nhanes_real,2,481
True,1.0,1.0,0.0008275420404970646,0.75,True,nhanes_real,2,482
False,,,0.014650208060629666,,,nhanes_real,2,483
False,,,0.014491249923594296,,,nhanes_real,2,484
True,3.0,3.0,0.003186083980835974,7.125,True,nhanes_real,2,489
False,,,0.014498041942715645,,,nhanes_real,2,491
True,1.0,1.0,0.0008802920347079635,2.25,True,nhanes_real,2,495
True,1.0,1.0,0.0008613750105723739,4.5,True,nhanes_real,2,498
False,,,0.014478542027063668,,,nhanes_real,2,503
True,1.0,1.0,0.000869459006935358,1.5,True,nhanes_real,2,504
True,1.0,1.0,0.0008527500322088599,0.75,True,nhanes_real,2,507
True,1.0,1.0,0.0008531250059604645,4.5,True,nhanes_real,2,508
True,2.0,2.0,0.0012382080312818289,5.625,True,nhanes_real,2,509
True,1.0,1.0,0.0008493330096825957,1.5,True,nhanes_real,2,510
True,1.0,1.0,0.0008510410552844405,4.5,True,nhanes_real,2,513
True,2.0,2.0,0.0012329169549047947,5.625,True,nhanes_real,2,514
False,,,0.014547084108926356,,,nhanes_real,2,515
True,2.0,2.0,0.0012507089413702488,4.875,True,nhanes_real,2,520
True,2.0,2.0,0.0012453329982236028,5.625,True,nhanes_real,2,521
True,1.0,1.0,0.0008617079583927989,3.0,True,nhanes_real,2,522
False,,,0.014494459028355777,,,nhanes_real,2,523
True,3.0,3.0,0.003149874974042177,6.375,True,nhanes_real,2,526
False,,,0.01444666599854827,,,nhanes_real,2,527
False,,,0.014690999989397824,,,nhanes_real,2,528
True,2.0,2.0,0.0012239159550517797,4.5,True,nhanes_real,2,530
False,,,0.01453054090961814,,,nhanes_real,2,531
True,1.0,1.0,0.000863292021676898,2.25,True,nhanes_real,2,536
True,4.0,4.0,0.008883500006049871,12.75,True,nhanes_real,2,539
False,,,0.014648042037151754,,,nhanes_real,2,542
True,3.0,3.0,0.003256708034314215,7.125,True,nhanes_real,2,544
True,2.0,2.0,0.0012650840217247605,5.624999523162842,True,nhanes_real,2,545
True,2.0,2.0,0.0012353749480098486,6.0,True,nhanes_real,2,546
True,2.0,2.0,0.001217292039655149,4.875,True,nhanes_real,2,558
False,,,0.014643208007328212,,,nhanes_real,2,559
False,,,0.014616917003877461,,,nhanes_real,2,565
True,1.0,1.0,0.0008810830768197775,4.5,True,nhanes_real,2,569
False,,,0.014550000079907477,,,nhanes_real,2,573
True,2.0,2.0,0.0012511250097304583,6.0,True,nhanes_real,2,574
True,1.0,1.0,0.0008577080443501472,2.25,True,nhanes_real,2,582
True,2.0,2.0,0.0012352090561762452,6.75,True,nhanes_real,2,583
True,1.0,1.0,0.000846541952341795,2.25,True,nhanes_real,2,585
False,,,0.014604459051042795,,,nhanes_real,2,587
True,1.0,1.0,0.0008308339165523648,0.75,True,nhanes_real,2,588
True,1.0,1.0,0.0008056670194491744,4.5,True,nhanes_real,2,595
True,2.0,2.0,0.0012196670286357403,6.0,True,nhanes_real,2,596
True,1.0,1.0,0.0007906249957159162,2.25,True,nhanes_real,2,599
True,2.0,2.0,0.00118545803707093,3.75,True,nhanes_real,2,600
False,,,0.014516082941554487,,,nhanes_real,2,603
False,,,0.014484416111372411,,,nhanes_real,2,608
False,,,0.014510875102132559,,,nhanes_real,2,609
True,1.0,1.0,0.0008200419833883643,4.5,True,nhanes_real,2,610
True,2.0,2.0,0.001163249951787293,5.25,True,nhanes_real,2,612
False,,,0.014424999943003058,,,nhanes_real,2,614
True,3.0,3.0,0.003235290991142392,10.5,True,nhanes_real,2,615
False,,,0.01460166706237942,,,nhanes_real,2,616
True,3.0,3.0,0.00324383401311934,10.5,True,nhanes_real,2,617
True,2.0,2.0,0.0012409590417519212,6.75,True,nhanes_real,2,618
False,,,0.015336874988861382,,,nhanes_real,2,619
True,1.0,1.0,0.0009072920074686408,4.5,True,nhanes_real,2,620
True,2.0,2.0,0.0013287919573485851,5.25,True,nhanes_real,2,622
True,3.0,3.0,0.0032389580737799406,7.375,True,nhanes_real,2,624
False,,,0.014556832960806787,,,nhanes_real,2,627
True,1.0,1.0,0.00087779201567173,0.375,True,nhanes_real,2,630
False,,,0.014529000036418438,,,nhanes_real,2,633
False,,,0.015563499997369945,,,nhanes_real,2,635
True,5.0,5.0,0.015575582976453006,14.0,True,nhanes_real,2,638
True,2.0,2.0,0.0012600829359143972,5.25,True,nhanes_real,2,639
True,5.0,5.0,0.016094791004434228,15.0,True,nhanes_real,2,644
False,,,0.014453957905061543,,,nhanes_real,2,645
True,1.0,1.0,0.000853459001518786,1.125,True,nhanes_real,2,646
False,,,0.015403166995383799,,,nhanes_real,2,647
True,4.0,4.0,0.008994665928184986,9.625,True,nhanes_real,2,651
True,1.0,1.0,0.0008662920445203781,2.250000238418579,True,nhanes_real,2,653
False,,,0.014609500067308545,,,nhanes_real,2,656
