dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,3,13,GrowingSpheres,False,0.0016898750327527523,,,,
uci,3,16,DiCE,True,0.0032862500520423055,1.0,1.0,7.477068901062012,-15.442170478681364
uci,3,16,FACE,True,0.0033938749693334103,1.0,1.0,5.933650493621826,-6.979427562112402
uci,3,16,GrowingSpheres,True,0.0010542080271989107,1.0,1.0,10.044361069689254,-23.92750592571469
uci,3,18,DiCE,True,0.004376208991743624,1.0,1.0,6.8415727615356445,-15.804285051847932
uci,3,18,FACE,True,0.0034653330221772194,1.0,1.0,9.177451133728027,-7.4273153869546364
uci,3,18,GrowingSpheres,True,0.0010045829694718122,1.0,1.0,9.523083100417521,-18.806633824732465
uci,3,20,DiCE,True,0.0025276250089518726,1.0,1.0,6.401689529418945,-8.534306691419243
uci,3,20,FACE,True,0.003447208961006254,1.0,1.0,9.33116340637207,-7.284127292167874
uci,3,20,GrowingSpheres,True,0.0010774159454740584,1.0,1.0,8.347630884729941,-12.256558909467383
uci,3,22,DiCE,True,0.0029967909795232117,1.0,1.0,8.768583297729492,-9.788611065719337
uci,3,22,FACE,True,0.0032485409756191075,1.0,1.0,5.7218732833862305,-6.979427562112402
uci,3,22,GrowingSpheres,True,0.001135833968874067,1.0,1.0,9.02645454551645,-14.26449726852144
uci,3,23,DiCE,False,0.01536387501982972,,,,
uci,3,23,FACE,True,0.0034109579864889383,1.0,1.0,15.802305221557617,-7.179226750427429
uci,3,23,GrowingSpheres,False,0.0012410000199452043,,,,
uci,3,25,DiCE,True,0.0023887919960543513,1.0,1.0,6.142599105834961,-12.784419436230547
uci,3,25,FACE,True,0.003260375000536442,1.0,1.0,7.012690544128418,-7.252145721327944
uci,3,25,GrowingSpheres,True,0.0009914999827742577,1.0,1.0,9.749356533130415,-14.544688526985242
uci,3,26,DiCE,True,0.002714417001698166,1.0,1.0,7.8225812911987305,-19.164866848667828
uci,3,26,FACE,True,0.0032599999685771763,1.0,1.0,7.551544189453125,-7.471256171910111
uci,3,26,GrowingSpheres,True,0.0012297090142965317,1.0,1.0,11.549202433933957,-20.5968417882495
uci,3,30,DiCE,True,0.003264332946855575,1.0,1.0,8.965363502502441,-10.367086128119336
uci,3,30,FACE,True,0.003231750044506043,1.0,1.0,6.453501224517822,-6.979427562112402
